Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
25/08/2016,DCC KING EDWARD VI COMMUNITY C,NCRC,330.49,0,"Vehicles, Servicing and Spares",Auto body repair shops
25/08/2016,DCC PARK SCHOOL-CP0629582GBP,SAINSBURY'S S/MKT,41.22,0,General Retail and Wholesale,Grocery stores
25/08/2016,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,13.98,0,General Retail and Wholesale,Miscellaneous retail
25/08/2016,DEVON COUNTY COUNCIL- MARLAND,EE & T-MOBILE,167.71,0,Telecommunication Services,Phone services
26/08/2016,DCC EAST DEVON LEARN DISB SERV,TESCO STORE 2679,40.63,0,General Retail and Wholesale,Grocery stores
26/08/2016,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,3.68,0,General Retail and Wholesale,Miscellaneous retail
27/08/2016,DCC COAVER CLUB-C0606311,ITUNES.COM/BILL,12.99,0,General Retail and Wholesale,Record shops
28/08/2016,DCC - LANDSCORE PRIMARY SCH,Amazon Digital Dwnlds,5.24,0,General Retail and Wholesale,Record shops
31/08/2016,DCC COCKWOOD P.SCH-0479007,NETWORK WASTE,222,0,Miscellaneous Industrial/Commercial Supplies,"Equipment, tool, furniture hire & leasing"
31/08/2016,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,67.73,0,General Retail and Wholesale,Grocery stores
31/08/2016,DCC-STICKLEPATH-CP0660198GBP,SCREWFIX DIRECT,8.97,0,Building Materials,Timber & building supplies
31/08/2016,DCC-STICKLEPATH-CP0660198GBP,TIMPSON LTD,12,0,General Retail and Wholesale,Shoe repairs
01/09/2016,DCC COCKWOOD P.SCH-0479007,Amazon UK Marketplace,9.99,0,General Retail and Wholesale,Miscellaneous retail
01/09/2016,DCC COCKWOOD P.SCH-0479007,AMAZON UK RETAIL AMAZON.C,32,0,General Retail and Wholesale,Miscellaneous retail
01/09/2016,DCC EAST DEVON LEARN DISB SERV,Amazon UK Marketplace,76,0,General Retail and Wholesale,Miscellaneous retail
01/09/2016,DCC WHITCHURCH - C 0559309,POST OFFICE COUNTER,110,0,Mail and Courier Services,Postal services
02/09/2016,DCC HATHERLEIGH PS-C 0514362,Amazon Prime,-79,0,Mail Order / Direct Selling,Continuous subscriptions
02/09/2016,DCC HATHERLEIGH PS-C 0514362,WWW.TTS-GROUPS.CO.UK,35.94,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
02/09/2016,DCC KING EDWARD VI COMMUNITY C,WWW.GWR.COM,-1362.75,0,Travel - Air/Rail/Road,Passenger railways
02/09/2016,DCC KING EDWARD VI COMMUNITY C,WWW.GWR.COM,1362.75,0,Travel - Air/Rail/Road,Passenger railways
02/09/2016,DCC KING EDWARD VI COMMUNITY C,WWW.GWR.COM,1362.75,0,Travel - Air/Rail/Road,Passenger railways
02/09/2016,DCC -SOUTH TAWTON PRIM SCHOOL,Amazon UK Marketplace,8.58,0,Books and Periodicals,Book stores
02/09/2016,DCC -SOUTH TAWTON PRIM SCHOOL,Amazon UK Marketplace,67.92,0,General Retail and Wholesale,Miscellaneous retail
02/09/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,24.92,0,General Retail and Wholesale,Grocery stores
02/09/2016,DCC ST HORRABRIDGE-C 0514361,WM MORRISONS,4.5,0,General Retail and Wholesale,Grocery stores
02/09/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,128.44,0,General Retail and Wholesale,Grocery stores
02/09/2016,DCC WHITCHURCH - C 0559309,WWW.THEWORKS.CO.UK,250,0,General Retail and Wholesale,Discount stores
02/09/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,147.9,0,General Retail and Wholesale,Grocery stores
02/09/2016,WEST EXE TECHNOLOGY COLLEGE,WP-IEE EVENTS,270,0,Clubs/Associations/Organisations,Membership organisations
02/09/2016,WEST EXE TECHNOLOGY COLLEGE,WWW.PCWB.COM,69.94,0,Computer Equipment & Services,Computer software stores
03/09/2016,DCC -SOUTH TAWTON PRIM SCHOOL,AMAZON UK RETAIL AMAZON.C,22.98,0,General Retail and Wholesale,Miscellaneous retail
03/09/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO DELIVERY SAVER2,6,0,Mail Order / Direct Selling,Continuous subscriptions
04/09/2016,DCC WILLAND SCH-C 0509473,AMAZON UK RETAIL AMAZON.C,123.31,0,General Retail and Wholesale,Miscellaneous retail
05/09/2016,D C C WESTCROFT JUNIOR SCHOOL,ARGOS RETAIL GROUP,199.96,0,General Retail and Wholesale,Discount stores
05/09/2016,DCC COCKWOOD P.SCH-0479007,WWW.BRADFORDS.CO.UK,130.95,0,Building Materials,Timber & building supplies
05/09/2016,DCC COURT OF PROTECT-C 0509893,MARKS&SPENCER PLC,100,0,General Retail and Wholesale,Grocery stores
05/09/2016,DCC COURT OF PROTECT-C 0509893,TESCO DIRECT,861,0,General Retail and Wholesale,Miscellaneous retail
05/09/2016,DCC COURT OF PROTECT-C 0509893,WWW.DEVON.GOV.UK,180,0,Training and Educational,Colleges & universities
05/09/2016,DCC PARK SCHOOL-CP0629582GBP,JS ONLINE GROCERY,225.75,0,General Retail and Wholesale,Grocery stores
05/09/2016,DCC PARK SCHOOL-CP0629582GBP,RAILEASY WEB SITE,39.5,0,Travel - Air/Rail/Road,Passenger railways
05/09/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,THE FLOWER SHOP,40,0,Estate and Garden Services,Florists
05/09/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5663,3,0,General Retail and Wholesale,Grocery stores
05/09/2016,DCC-SOUTH MOLTON INF-C0595442,SAINSBURY'S S/MKT,64.35,0,General Retail and Wholesale,Grocery stores
05/09/2016,DECOY PRIMARY-CP0636389GBP,SAINSBURYS PETROL,2,0,Automotive Fuel,Service stations
05/09/2016,DECOY PRIMARY-CP0636389GBP,BOOKER LIMITED NEWTON ABB,66.8,0,Catering and Catering Supplies,Caterers
05/09/2016,DECOY PRIMARY-CP0636389GBP,TESCO STORE 2920,51.66,0,General Retail and Wholesale,Grocery stores
05/09/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,194.64,0,General Retail and Wholesale,Grocery stores
06/09/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,16.79,0,General Retail and Wholesale,Miscellaneous retail
06/09/2016,D C C WESTCROFT JUNIOR SCHOOL,AMAZON UK RETAIL AMAZON.C,49.66,0,General Retail and Wholesale,Miscellaneous retail
06/09/2016,DCC BUCKLAND BREWER SCH,COST CUTTERS,158.27,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies
06/09/2016,DCC COCKWOOD P.SCH-0479007,Amazon UK Marketplace,25.98,0,General Retail and Wholesale,Miscellaneous retail
06/09/2016,DCC COCKWOOD P.SCH-0479007,AMAZON UK RETAIL AMAZON.C,7.95,0,General Retail and Wholesale,Miscellaneous retail
06/09/2016,DCC COURT OF PROTECT-C 0509893,BADGER VAN HIRE LTD,276,0,Auto Rental,Car rental
06/09/2016,DCC COURT OF PROTECT-C 0509893,WWW.HIGOS.CO.UK,260,0,Financial Services,"Insurance sales, underwritering, premiums"
06/09/2016,DCC KING EDWARD VI COMMUNITY C,WWW.ICO.GOV.UK,35,0,Statutory Bodies,Government services
06/09/2016,DCC PARK SCHOOL-CP0629582GBP,TENTSPARESLTD,174.6,0,General Retail and Wholesale,Sporting goods shops
06/09/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,13.89,0,General Retail and Wholesale,Grocery stores
06/09/2016,DCC WILLAND SCH-C 0509473,EGRESS SWITCH,96,0,Computer Equipment & Services,Computer software stores
06/09/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,59.07,0,General Retail and Wholesale,Grocery stores
06/09/2016,DCC-STICKLEPATH-CP0660198GBP,AMAZON UK RETAIL AMAZON.C,16.97,0,General Retail and Wholesale,Miscellaneous retail
06/09/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,38.91,0,General Retail and Wholesale,Grocery stores
07/09/2016,D C C WESTCROFT JUNIOR SCHOOL,THE BOOK PEOPLE,36,0,Books and Periodicals,Book stores
07/09/2016,DCC COCKWOOD P.SCH-0479007,WWW.VOUCHEREXPRESS.CO.,11.5,0,General Retail and Wholesale,"Gift, card & novelty shops"
07/09/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,13.11,0,General Retail and Wholesale,Miscellaneous retail
07/09/2016,DCC KING EDWARD VI COMMUNITY C,COMPANIES HOUSE,13,0,Statutory Bodies,Government services
07/09/2016,DCC KING EDWARD VI COMMUNITY C,COMPANIES HOUSE,13,0,Statutory Bodies,Government services
07/09/2016,DCC PARK SCHOOL-CP0629582GBP,TENT SPARES,174.6,0,Leisure Activities,Trailer and camper dealer
07/09/2016,DCC PARK SCHOOL-CP0629582GBP,TENTSPARESLTD,-174.6,0,Professional Services,Professional services
07/09/2016,DCC SOUTH MOLTON COMMUNITY COL,BOOKDEPOSITORY.COM,9.99,0,Books and Periodicals,Book stores
07/09/2016,DCC WILLAND SCH-C 0509473,TESCO STORE 2487,4,0,General Retail and Wholesale,Grocery stores
07/09/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,11.05,0,General Retail and Wholesale,Miscellaneous retail
07/09/2016,DEVON COUNTY COUNCIL- MARLAND,ARGOS RETAIL GROUP,219.99,0,General Retail and Wholesale,Discount stores
07/09/2016,DEVON COUNTY COUNCIL- MARLAND,ARGOS RETAIL GROUP,21.94,0,General Retail and Wholesale,Discount stores
07/09/2016,WEST EXE TECHNOLOGY COLLEGE,AMAZON UK RETAIL AMAZON.C,18,0,General Retail and Wholesale,Miscellaneous retail
07/09/2016,WEST EXE TECHNOLOGY COLLEGE,PAYPAL SSTICKERS,375.25,0,Training and Educational,Colleges & universities
08/09/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,3.34,0,General Retail and Wholesale,Miscellaneous retail
08/09/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,21.47,0,General Retail and Wholesale,Miscellaneous retail
08/09/2016,D C C WESTCROFT JUNIOR SCHOOL,WWW.CRAFTMILL.CO.U,83.97,0,General Retail and Wholesale,Art & craft shops
08/09/2016,DCC DAPH IMPREST-CP0645382GBP,POST OFFICE COUNTER,10.56,0,Mail and Courier Services,Postal services
08/09/2016,DCC WILLAND SCH-C 0509473,OLD WELL GARDEN CT,2.99,0,Estate and Garden Services,Lawn & garden supply/nursery
08/09/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,5.29,0,Books and Periodicals,Book stores
08/09/2016,DCC-RATCLIFFE SCH-C- 0503860,AMAZON UK RETAIL AMAZON.C,21.99,0,General Retail and Wholesale,Miscellaneous retail
08/09/2016,DCC-RATCLIFFE SCH-C- 0503860,PAYPAL PLANBEERESO,14.5,0,Training and Educational,Primary & secondary school
08/09/2016,DCC-STICKLEPATH-CP0660198GBP,TRAINLINE,78.03,0,Travel - Air/Rail/Road,Passenger railways
08/09/2016,DECOY PRIMARY-CP0636389GBP,Amazon UK Marketplace,57.89,0,Books and Periodicals,Book stores
08/09/2016,DECOY PRIMARY-CP0636389GBP,Amazon UK Marketplace,3.25,0,General Retail and Wholesale,Miscellaneous retail
08/09/2016,DECOY PRIMARY-CP0636389GBP,Amazon UK Marketplace,17.84,0,General Retail and Wholesale,Miscellaneous retail
09/09/2016,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,55.7,0,General Retail and Wholesale,Grocery stores
09/09/2016,DCC KING EDWARD VI COMMUNITY C,AMAZON UK RETAIL AMAZON.C,28.98,0,General Retail and Wholesale,Miscellaneous retail
09/09/2016,DCC KING EDWARD VI COMMUNITY C,PAYPAL FRENCHTEACH,25,0,Training and Educational,Primary & secondary school
09/09/2016,DCC SOUTH MOLTON COMMUNITY COL,SAFETYSHOP,116.4,0,Miscellaneous Industrial/Commercial Supplies,Misc Durable goods
09/09/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,19.09,0,General Retail and Wholesale,Grocery stores
09/09/2016,DCC STOKE CANON PRI 0478811,WWW.ICO.GOV.UK,35,0,Statutory Bodies,Government services
09/09/2016,DCC-STICKLEPATH-CP0660198GBP,AMAZON UK RETAIL AMAZON.C,20,0,General Retail and Wholesale,Miscellaneous retail
10/09/2016,DCC - LANDSCORE PRIMARY SCH,Amazon UK Marketplace,16.74,0,General Retail and Wholesale,Miscellaneous retail
10/09/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,WH SMITH,3.99,0,Books and Periodicals,Newspapers / newsagents
10/09/2016,DCC-BASSETTS FARM PR 0487469,Amazon UK Marketplace,3.25,0,Books and Periodicals,Book stores
10/09/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,5,0,General Retail and Wholesale,Grocery stores
10/09/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Retail,31.98,0,Mail Order / Direct Selling,Direct sales companies
12/09/2016,DCC - LANDSCORE PRIMARY SCH,Amazon Digital Dwnlds,2.95,0,General Retail and Wholesale,Record shops
12/09/2016,DCC COCKWOOD P.SCH-0479007,Amazon UK Marketplace,11.9,0,Books and Periodicals,Book stores
12/09/2016,DCC HATHERLEIGH PS-C 0514362,AMZ UK Digital Dwnload,3.99,0,General Retail and Wholesale,Record shops
12/09/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Retail,66.92,0,Mail Order / Direct Selling,Direct sales companies
12/09/2016,DCC PARK SCHOOL-CP0629582GBP,THE ZONE,295.7,0,Business Clothing and Footwear,Clothing hire
12/09/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,112.56,0,General Retail and Wholesale,Grocery stores
12/09/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,-2.7,0,General Retail and Wholesale,Grocery stores
12/09/2016,DCC-BASSETTS FARM PR 0487469,Amazon UK Retail,17.16,0,Mail Order / Direct Selling,Direct sales companies
12/09/2016,DCC-RATCLIFFE SCH-C- 0503860,SCREWFIX DIRECT,38.78,0,Building Materials,Timber & building supplies
12/09/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,3.99,0,General Retail and Wholesale,Miscellaneous retail
12/09/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,44.58,0,General Retail and Wholesale,Miscellaneous retail
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,23.36,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,B & Q 1033,0,0,Building Materials,Timber & building supplies
12/09/2016,DECOY PRIMARY-CP0636389GBP,BOOKER LIMITED NEWTON ABB,65.41,0,Catering and Catering Supplies,Caterers
12/09/2016,DECOY PRIMARY-CP0636389GBP,TESCO STORE 2920,26.18,0,General Retail and Wholesale,Grocery stores
12/09/2016,DEVON COUNTY COUNCIL- MARLAND,INTERFLORA BRITISH UNI,50,0,Estate and Garden Services,Florists
12/09/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,154.06,0,General Retail and Wholesale,Grocery stores
12/09/2016,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Marketplace,209.99,0,General Retail and Wholesale,Miscellaneous retail
13/09/2016,D C C WESTCROFT JUNIOR SCHOOL,SDS (LONDON) LTD,30.73,0,General Retail and Wholesale,Furniture & home furnishing
13/09/2016,DCC BUCKLAND BREWER SCH,Amazon UK Marketplace,12.41,0,Books and Periodicals,Book stores
13/09/2016,DCC BUCKLAND BREWER SCH,Amazon UK Marketplace,99.99,0,Books and Periodicals,Book stores
13/09/2016,DCC BUCKLAND BREWER SCH,WWW.OFFICEFURNITUREONL,98.4,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
13/09/2016,DCC COURT OF PROTECT-C 0509893,EAST DEVON DISTRICT COUN,45.45,0,Statutory Bodies,Government services
13/09/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,17.99,0,Books and Periodicals,Book stores
13/09/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,25.98,0,General Retail and Wholesale,Miscellaneous retail
13/09/2016,DCC SOUTH MOLTON COMMUNITY COL,BOOKDEPOSITORY.COM,37.73,0,Books and Periodicals,Book stores
13/09/2016,DCC SOUTH MOLTON COMMUNITY COL,BOOKDEPOSITORY.COM,16.99,0,Books and Periodicals,Book stores
13/09/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,PAYPAL PHONICSPLAY,12,0,Training and Educational,Primary & secondary school
13/09/2016,DCC WHITCHURCH - C 0559309,POST OFFICE COUNTER,4.45,0,Mail and Courier Services,Postal services
13/09/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,62.36,0,General Retail and Wholesale,Grocery stores
13/09/2016,DCC-BASSETTS FARM PR 0487469,AMAZON UK RETAIL AMAZON.C,17.67,0,General Retail and Wholesale,Miscellaneous retail
13/09/2016,DCC-SOUTH MOLTON INF-C0595442,Amazon UK Marketplace,4.52,0,General Retail and Wholesale,Miscellaneous retail
13/09/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,57.83,0,General Retail and Wholesale,Grocery stores
13/09/2016,DEVON COUNTY COUNCIL- MARLAND,LINENS LTD,47.85,0,General Retail and Wholesale,Misc. home furnishing
13/09/2016,WEST EXE TECHNOLOGY COLLEGE,PAYPAL BEST BADGES,54,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
13/09/2016,WEST EXE TECHNOLOGY COLLEGE,EE TOP UP VESTA,20,0,Telecommunication Services,Phone services
14/09/2016,DCC BUCKLAND BREWER SCH,Amazon UK Marketplace,5.99,0,General Retail and Wholesale,Miscellaneous retail
14/09/2016,DCC BUCKLAND BREWER SCH,Amazon UK Marketplace,11.95,0,General Retail and Wholesale,Miscellaneous retail
14/09/2016,DCC BUCKLAND BREWER SCH,AMAZON UK RETAIL AMAZON.C,40.15,0,General Retail and Wholesale,Miscellaneous retail
14/09/2016,DCC COCKWOOD P.SCH-0479007,Amazon UK Retail,13.74,0,Mail Order / Direct Selling,Direct sales companies
14/09/2016,DCC COURT OF PROTECT-C 0509893,Amazon UK Marketplace,13.98,0,Books and Periodicals,Book stores
