Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
09/11/2017,DCC - DAWLISH CC-CP0689084GBP,AMAZON EU AMAZON.CO.UK,10.57,0,General Retail and Wholesale,Miscellaneous retail
09/11/2017,DCC - DAWLISH CC-CP0689084GBP,DAWLISH LC,154,0,Leisure Activities,Sports clubs & promoters
09/11/2017,DCC - DAWLISH CC-CP0689084GBP,WWW.NISBETS.COM,37.67,0,Mail Order / Direct Selling,Catalogue sales
10/11/2017,DCC - DAWLISH CC-CP0689084GBP,TRAINLINE,48.14,0,Travel - Air/Rail/Road,Passenger railways
16/11/2017,DCC - DAWLISH CC-CP0689084GBP,Amazon UK Retail,10,0,Mail Order / Direct Selling,Direct sales companies
16/11/2017,DCC - DAWLISH CC-CP0689084GBP,MACHINE MART WEB,56.57,0,Miscellaneous Industrial/Commercial Supplies,"Equipment, tool, furniture hire & leasing"
16/11/2017,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  DEXTERGRAPH,-2.7,0,Training and Educational,Primary & secondary school
16/11/2017,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  DEXTERGRAPH,2.7,0,Training and Educational,Primary & secondary school
21/11/2017,DCC - DAWLISH CC-CP0689084GBP,WWW.LAWRENCE.CO.UK,33.99,0,Mail Order / Direct Selling,Catalogue sales
21/11/2017,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  RDGTOOLSONL,19,0,Miscellaneous Industrial/Commercial Supplies,Misc Industrial supplies
01/11/2017,DCC - DENBURY PRI-CP0697771GBP,AMAZON EU AMAZON.CO.UK,119.94,0,General Retail and Wholesale,Miscellaneous retail
02/11/2017,DCC - DENBURY PRI-CP0697771GBP,ETSY.COM - ISEEMATHS,14.99,0,General Retail and Wholesale,Misc. clothing & accessory shops
07/11/2017,DCC - DENBURY PRI-CP0697771GBP,AMAZON SVCS EU-UK AMAZON.,6.98,0,Books and Periodicals,Book stores
13/11/2017,DCC - DENBURY PRI-CP0697771GBP,Amazon UK Marketplace,13.85,0,Books and Periodicals,Book stores
16/11/2017,DCC - DENBURY PRI-CP0697771GBP,Amazon UK Marketplace,10.35,0,Books and Periodicals,Book stores
16/11/2017,DCC - DENBURY PRI-CP0697771GBP,HOME BARGAINS ONLINE,128.16,0,General Retail and Wholesale,Hardware stores
17/11/2017,DCC - DENBURY PRI-CP0697771GBP,AMAZON SVCS EU-UK AMAZON.,15.52,0,Books and Periodicals,Book stores
17/11/2017,DCC - DENBURY PRI-CP0697771GBP,Amazon UK Marketplace,2.84,0,Books and Periodicals,Book stores
17/11/2017,DCC - DENBURY PRI-CP0697771GBP,Amazon UK Marketplace,80.98,0,Books and Periodicals,Book stores
22/10/2017,DCC  EMERGENCY DU-CP0689083GBP,PREMIER INN44521710,74.99,0,Hotels and Accommodation,Premier Inn
06/11/2017,DCC  EMERGENCY DU-CP0689083GBP,DURRANT HOTEL LIMITED,50,0,Hotels and Accommodation,"Hotels, motels & resorts"
09/11/2017,DCC  EMERGENCY DU-CP0689083GBP,AMERISUITES,95,0,Hotels and Accommodation,Amerisuites
30/10/2017,DCC - EXETER LEARNING DIS,CURRYS ONLINE,673.99,0,General Retail and Wholesale,Electronics shops
03/11/2017,DCC - EXETER LEARNING DIS,B & Q 1049,47.58,0,Building Materials,Timber & building supplies
03/11/2017,DCC - EXETER LEARNING DIS,B & Q 1049,0,0,Building Materials,Timber & building supplies
23/10/2017,DCC - HOLBETON PR-CP0695113GBP,Amazon UK Marketplace,3.6,0,Books and Periodicals,Book stores
31/10/2017,DCC - LANDSCORE PRIMARY SCH,VALUE PRODUCTS LTD,25.02,0,General Retail and Wholesale,Miscellaneous retail
03/11/2017,DCC - LANDSCORE PRIMARY SCH,AMAZON SVCS EU-UK AMAZON.,16.45,0,Books and Periodicals,Book stores
15/11/2017,DCC - LANDSCORE PRIMARY SCH,AMAZON SVCS EU-UK AMAZON.,15.07,0,Books and Periodicals,Book stores
15/11/2017,DCC - LANDSCORE PRIMARY SCH,CPC,8.17,0,Building Materials,Electrical parts & equipment
15/11/2017,DCC - LANDSCORE PRIMARY SCH,EGRESS SWITCH,96,0,Computer Equipment & Services,Computer software stores
15/11/2017,DCC - LANDSCORE PRIMARY SCH,EGRESS SWITCH,96,0,Computer Equipment & Services,Computer software stores
15/11/2017,DCC - LANDSCORE PRIMARY SCH,EGRESS SWITCH,-96,0,Computer Equipment & Services,Computer software stores
15/11/2017,DCC - LANDSCORE PRIMARY SCH,AMAZON EU AMAZON.CO.UK,37.46,0,General Retail and Wholesale,Miscellaneous retail
16/11/2017,DCC - LANDSCORE PRIMARY SCH,Amazon UK Marketplace,95.99,0,Books and Periodicals,Book stores
18/11/2017,DCC - LANDSCORE PRIMARY SCH,AMAZON SVCS EU-UK AMAZON.,29.95,0,Books and Periodicals,Book stores
18/11/2017,DCC - LANDSCORE PRIMARY SCH,AMAZON SVCS EU-UK AMAZON.,6.98,0,Books and Periodicals,Book stores
20/11/2017,DCC - LANDSCORE PRIMARY SCH,AMAZON SVCS EU-UK AMAZON.,2.64,0,Books and Periodicals,Book stores
20/11/2017,DCC - LANDSCORE PRIMARY SCH,AMAZON SVCS EU-UK AMAZON.,1.64,0,Books and Periodicals,Book stores
20/11/2017,DCC - LANDSCORE PRIMARY SCH,AMAZON SVCS EU-UK AMAZON.,33.98,0,Books and Periodicals,Book stores
29/10/2017,DCC - LYMPSTONE P-CP0691281GBP,WWW.SAFETYFIRSTAID.CO.,39.94,0,Miscellaneous Industrial/Commercial Supplies,Misc Industrial supplies
30/10/2017,DCC - LYMPSTONE P-CP0691281GBP,AMAZON SVCS EU-UK AMAZON.,20.73,0,Books and Periodicals,Book stores
17/11/2017,DCC - LYMPSTONE P-CP0691281GBP,AMAZON EU AMAZON.CO.UK,10.49,0,General Retail and Wholesale,Miscellaneous retail
30/10/2017,DCC - OKEHAMPTON-CP0687688GBP,WAITROSE 234,256.98,0,General Retail and Wholesale,Grocery stores
09/11/2017,DCC - OKEHAMPTON-CP0687688GBP,Amazon UK Marketplace,18.98,0,Books and Periodicals,Book stores
10/11/2017,DCC - OKEHAMPTON-CP0687688GBP,Amazon UK Marketplace,82.87,0,Books and Periodicals,Book stores
10/11/2017,DCC - OKEHAMPTON-CP0687688GBP,Amazon UK Marketplace,99.45,0,Books and Periodicals,Book stores
10/11/2017,DCC - OKEHAMPTON-CP0687688GBP,Amazon UK Marketplace,7.79,0,Books and Periodicals,Book stores
13/11/2017,DCC - OKEHAMPTON-CP0687688GBP,MIP TESCO MOBILE TOPUP,10,0,Telecommunication Services,Phone services
21/11/2017,DCC - OKEHAMPTON-CP0687688GBP,ROYAL MAIL ONLINE SHOP,242,0,Mail and Courier Services,Postal services
22/11/2017,DCC - OKEHAMPTON-CP0687688GBP,WAITROSE 234,172.12,0,General Retail and Wholesale,Grocery stores
03/11/2017,DCC - PASSMORE ED-CP0687793GBP,AMAZON SVCS EU-UK AMAZON.,24.9,0,Books and Periodicals,Book stores
05/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,AMAZON EU AMAZON.CO.UK,17.99,0,General Retail and Wholesale,Miscellaneous retail
08/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  BEN,95,0,General Retail and Wholesale,Miscellaneous retail
08/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  COMMTECH,137.99,0,General Retail and Wholesale,Electronics shops
08/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  ZHUJIAMIN,37.54,0,General Retail and Wholesale,Variety stores
08/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  JUSTOP LTD,29.5,0,General Retail and Wholesale,Electronics shops
08/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  MIKE,39,0,General Retail and Wholesale,Miscellaneous retail
08/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  MOBIUS LTD,99,0,General Retail and Wholesale,Camera & photographic supply shop
08/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  UPSCORPLTD,280,0,General Retail and Wholesale,Electronics shops
09/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,AMAZON SVCS EU-UK AMAZON.,7.49,0,Books and Periodicals,Book stores
09/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  ROHAN,36,0,General Retail and Wholesale,Miscellaneous retail
10/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  MRCC50,170,0,General Retail and Wholesale,Sporting goods shops
10/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  NERGOSBANO1,35,0,General Retail and Wholesale,Miscellaneous retail
10/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  ROHAN,-36,0,General Retail and Wholesale,Miscellaneous retail
13/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  AD TRADING,9.18,0,General Retail and Wholesale,Hardware stores
14/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,AMAZON EU AMAZON.CO.UK,15,0,General Retail and Wholesale,Miscellaneous retail
16/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  AD TRADING,-9.18,0,General Retail and Wholesale,Hardware stores
17/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  NETWORKSHOP,5.99,0,Computer Equipment & Services,"Programming, data processing & system design"
17/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  BLUECHARGED,19.9,0,General Retail and Wholesale,Electronics shops
17/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,UNI KENT STORE,-100,0,Training and Educational,Colleges & universities
21/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,AMAZON EU AMAZON.CO.UK,379.99,0,General Retail and Wholesale,Miscellaneous retail
22/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,AMAZON SVCS EU-UK AMAZON.,4.75,0,Books and Periodicals,Book stores
22/11/2017,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  IDCARDITLTD,5.99,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
30/10/2017,DCC - ST ANDREWS-CP0687779GBP,ASDA HOME SHOPPING,39.56,0,General Retail and Wholesale,Grocery stores
01/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,21.59,0,Books and Periodicals,Book stores
01/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,2.16,0,Books and Periodicals,Book stores
01/11/2017,DCC - ST ANDREWS-CP0687779GBP,XL DISPLAYS LTD,193.2,0,Miscellaneous Industrial/Commercial Supplies,Misc Durable goods
02/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,42.74,0,Books and Periodicals,Book stores
03/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,13.3,0,Books and Periodicals,Book stores
03/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,11.25,0,Books and Periodicals,Book stores
03/11/2017,DCC - ST ANDREWS-CP0687779GBP,Amazon UK Marketplace,38.16,0,Books and Periodicals,Book stores
03/11/2017,DCC - ST ANDREWS-CP0687779GBP,Amazon UK Marketplace,13.63,0,Books and Periodicals,Book stores
04/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,65.3,0,Books and Periodicals,Book stores
06/11/2017,DCC - ST ANDREWS-CP0687779GBP,ASDA HOME SHOPPING,40.9,0,General Retail and Wholesale,Grocery stores
07/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,27.42,0,Books and Periodicals,Book stores
08/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,7.04,0,Books and Periodicals,Book stores
08/11/2017,DCC - ST ANDREWS-CP0687779GBP,CARTRIDGE SAVE,36.05,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies
09/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON EU AMAZON.CO.UK,9.98,0,General Retail and Wholesale,Miscellaneous retail
10/11/2017,DCC - ST ANDREWS-CP0687779GBP,Amazon UK Marketplace,47.94,0,Books and Periodicals,Book stores
10/11/2017,DCC - ST ANDREWS-CP0687779GBP,Amazon UK Marketplace,59.46,0,Books and Periodicals,Book stores
11/11/2017,DCC - ST ANDREWS-CP0687779GBP,ET  CARHIRE,179.65,0,Auto Rental,Car rental
13/11/2017,DCC - ST ANDREWS-CP0687779GBP,ASDA HOME SHOPPING,47.64,0,General Retail and Wholesale,Grocery stores
15/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,27.45,0,Books and Periodicals,Book stores
15/11/2017,DCC - ST ANDREWS-CP0687779GBP,BAKER ROSS LTD,8.97,0,General Retail and Wholesale,Art & craft shops
15/11/2017,DCC - ST ANDREWS-CP0687779GBP,BAKER ROSS LTD,17.98,0,General Retail and Wholesale,Art & craft shops
17/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,2.99,0,Books and Periodicals,Book stores
18/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,3.49,0,Books and Periodicals,Book stores
20/11/2017,DCC - ST ANDREWS-CP0687779GBP,ASDA HOME SHOPPING,41.81,0,General Retail and Wholesale,Grocery stores
21/11/2017,DCC - ST ANDREWS-CP0687779GBP,AMAZON SVCS EU-UK AMAZON.,22.13,0,Books and Periodicals,Book stores
22/11/2017,DCC - ST ANDREWS-CP0687779GBP,Amazon UK Marketplace,3.99,0,Books and Periodicals,Book stores
30/10/2017,DCC  STOKENHAM PR-CP0689085GBP,TVLICENSING.CO.UK,147,0,Professional Services,Consultants & public relation services
31/10/2017,DCC  STOKENHAM PR-CP0689085GBP,EDGY PRODUCTIONS LTD,64.8,0,Books and Periodicals,Book stores
01/11/2017,DCC  STOKENHAM PR-CP0689085GBP,TVLICENSING.CO.UK,147,0,Professional Services,Consultants & public relation services
06/11/2017,DCC  STOKENHAM PR-CP0689085GBP,AMAZON EU AMAZON.CO.UK,20.19,0,General Retail and Wholesale,Miscellaneous retail
17/11/2017,DCC  STOKENHAM PR-CP0689085GBP,PREMIER INN44018255,450.94,0,Hotels and Accommodation,Premier Inn
03/10/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,-9.25,0,Statutory Bodies,Government services
26/10/2017,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,34.83,0,Travel - Air/Rail/Road,Passenger railways
27/10/2017,DCC - TOTNES DIST-CP0666223GBP,WWWKHHOMESCOUK,1340,0,Hotels and Accommodation,"Hotels, motels & resorts"
31/10/2017,DCC - TOTNES DIST-CP0666223GBP,TVLICENSING.CO.UK,147,0,Professional Services,Consultants & public relation services
31/10/2017,DCC - TOTNES DIST-CP0666223GBP,TVLICENSING.CO.UK,147,0,Professional Services,Consultants & public relation services
31/10/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,9.25,0,Statutory Bodies,Government services
31/10/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,23.4,0,Statutory Bodies,Government services
31/10/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,27.75,0,Statutory Bodies,Government services
01/11/2017,DCC - TOTNES DIST-CP0666223GBP,TVLICENSING.CO.UK,147,0,Professional Services,Consultants & public relation services
01/11/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,9.25,0,Statutory Bodies,Government services
02/11/2017,DCC - TOTNES DIST-CP0666223GBP,TVLICENSING.CO.UK,147,0,Professional Services,Consultants & public relation services
02/11/2017,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,149.48,0,Travel - Air/Rail/Road,Passenger railways
02/11/2017,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,384.44,0,Travel - Air/Rail/Road,Passenger railways
03/11/2017,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,28.92,0,Travel - Air/Rail/Road,Passenger railways
03/11/2017,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,21.88,0,Travel - Air/Rail/Road,Passenger railways
06/11/2017,DCC - TOTNES DIST-CP0666223GBP,WWWKHHOMESCOUK,-200,0,Hotels and Accommodation,"Hotels, motels & resorts"
06/11/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,37,0,Statutory Bodies,Government services
06/11/2017,DCC - TOTNES DIST-CP0666223GBP,GRO HM PASSPORT OFFICE,55.5,0,Statutory Bodies,Government services
