Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
23/07/2020,DCC-LADYSMITH INF-CP0696854GBP,SCREWFIX DIRECT,19.98,0.00,General Retail and Wholesale,Home supply warehouse stores
23/07/2020,DCC-SHEBBEAR PRIM-CP0693279GBP,AMZNMktplace,27.98,0.00,General Retail and Wholesale,Miscellaneous retail
23/07/2020,DCC-SOUTHMEAD PRI-CP0752476GBP,AMZNMktplace,82.19,0.00,General Retail and Wholesale,Miscellaneous retail
23/07/2020,DCC-TRINITY PRIMA-CP0711159GBP,SP   RING UK,-99.00,0.00,Computer Equipment & Services,Computer software stores
23/07/2020,DCC-TRINITY PRIMA-CP0711159GBP,B & Q 1049,25.92,0.00,General Retail and Wholesale,Home supply warehouse stores
23/07/2020,DCC-TRINITY PRIMA-CP0711159GBP,B & Q 1049,0.00,0.00,General Retail and Wholesale,Home supply warehouse stores
23/07/2020,DCC-TRINITY PRIMA-CP0711159GBP,B & Q 1049,0.00,0.00,General Retail and Wholesale,Home supply warehouse stores
23/07/2020,DCC-TRINITY PRIMA-CP0711159GBP,THE RANGE,37.91,0.00,General Retail and Wholesale,Department stores
23/07/2020,DCC-WELLAND HOUSE-CP0770668GBP,PAYPAL  CLICKSAVE EBAY,13.99,0.00,General Retail and Wholesale,Variety stores
23/07/2020,DCC-WELLAND HOUSE-CP0770668GBP,Amazon.co.uk SK21779Q5,41.46,0.00,Mail Order / Direct Selling,Direct sales companies
23/07/2020,DECOY PRIMARY-CP0636389GBP,AMZNMKTPLACE AMAZON.CO.UK,34.93,0.00,General Retail and Wholesale,Miscellaneous retail
23/07/2020,EAST DEVON OFFICE-CP0681221GBP,ARGOS LTD,89.99,0.00,General Retail and Wholesale,Discount stores
23/07/2020,ELLEN TINKHAM SCH-CP0685619GBP,WWW.EQUIP4WORK.CO.UK,957.60,0.00,"Office Stationery, Equipment and Supplies",Office & commercial furniture
23/07/2020,ELLEN TINKHAM SCH-CP0685619GBP,WWW.OFFICEFURNITUREONLINE,465.60,0.00,"Office Stationery, Equipment and Supplies",Office & commercial furniture
23/07/2020,EXE VALLEY FEDERA-CP0686094GBP,AMZNMktplace,18.60,0.00,General Retail and Wholesale,Miscellaneous retail
23/07/2020,EXE VALLEY FEDERA-CP0686094GBP,AMZNMktplace,13.88,0.00,General Retail and Wholesale,Miscellaneous retail
23/07/2020,EXE VALLEY FEDERA-CP0686094GBP,AMZNMktplace,15.98,0.00,General Retail and Wholesale,Miscellaneous retail
23/07/2020,MILL WATER SCHOOL-CP0725840GBP,BRITISH RED CROSS,302.40,0.00,Clubs/Associations/Organisations,Charitable organisations
23/07/2020,MILL WATER SCHOOL-CP0725840GBP,ST JOHN AMBULANCE,162.00,0.00,Clubs/Associations/Organisations,Charitable organisations
23/07/2020,ST MARYS PRIMARY-CP0727713GBP,HOMEBASE LTD 208,19.60,0.00,General Retail and Wholesale,Home supply warehouse stores
24/07/2020,BOW PRIMARY SCH-CP0728252GBP,HOME BARGAINS,9.51,0.00,General Retail and Wholesale,Hardware stores
24/07/2020,CASTLE PRIMARY-CP0728262GBP,AMZNMktplace,20.97,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,D C C WESTCROFT JUNIOR SCHOOL,BUILDING PLASTICS ONLINE,128.67,0.00,Building Materials,Timber & building supplies
24/07/2020,D C C WESTCROFT JUNIOR SCHOOL,Amazon.co.uk U93S712X5,6.12,0.00,Mail Order / Direct Selling,Direct sales companies
24/07/2020,DCC - HILLCREST-CP0769859GBP,AMZNMktplace,139.70,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC - TOTNES DIST-CP0666223GBP,PREMIER INN44529310,374.50,0.00,Hotels and Accommodation,Premier Inn
24/07/2020,DCC - WEST EXMOOR-CP0691501GBP,AMZNMktplace,239.63,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC BERRY POMEROY-CP0714901GBP,WILKO.COM,40.00,0.00,General Retail and Wholesale,Misc. general merchandise
24/07/2020,DCC COURT OF PROTECT-C 0509893,AMZNMKTPLACE AMAZON.CO.UK,23.96,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC EAST DEVON LEARN DISB SERV,WWW.FLOORSAVER.CO.UK,29.95,0.00,General Retail and Wholesale,Floor covering stores
24/07/2020,DCC EXETER CHILD-CP0670651GBP,EXETER COLLEGE,198.00,0.00,Training and Educational,Colleges & universities
24/07/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,48.99,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC MAPLETON RES-CP0687802GBP,AMZNMktplace,41.79,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC MAPLETON RES-CP0687802GBP,AMZNMktplace,64.67,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC TEIGNBRIDGE-CP0684146GBP,ARGOS LTD,403.94,0.00,General Retail and Wholesale,Discount stores
24/07/2020,DCC TEIGNBRIDGE-CP0684146GBP,TRAVELODGE GB0000,259.30,0.00,Hotels and Accommodation,Travelodge
24/07/2020,DCC TEIGNBRIDGE-CP0684146GBP,TRAINLINE.COM LTD,69.90,0.00,Travel - Air/Rail/Road,Passenger railways
24/07/2020,DCC TIVERTON HIGH-CP0686203GBP,AMZNMktplace,10.49,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC TIVERTON HIGH-CP0686203GBP,AMZNMktplace,3.75,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC TIVERTON HIGH-CP0686203GBP,AMZNMktplace,17.99,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC TOTNES FULLFILLING LIVES S,AMZNMktplace,19.75,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC WHITCHURCH - C 0559309,AMZNMktplace,20.16,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC WHITCHURCH - C 0559309,AMZNMktplace,20.17,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC WHITCHURCH - C 0559309,AMZNMktplace,13.45,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC-ATKINSON UNIT-CP0630370GBP,AMZNMktplace,38.90,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC-BARNES CHILDR-CP0770656GBP,W M MORRISON PETROL,60.00,0.00,Automotive Fuel,Service stations
24/07/2020,DCC-DCS CHILDREN-CP0768819GBP,AMZNMktplace,5.88,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC-EXETER YOUTH-CP0766321GBP,AMZNMktplace,29.98,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC-MEADOWPARK-CP0768810GBP,LIDL GB EXETER,2.49,0.00,General Retail and Wholesale,Grocery stores
24/07/2020,DCC-MEADOWPARK-CP0768810GBP,OFSTED INTERNET,910.00,0.00,Statutory Bodies,Government services
24/07/2020,DCC-STOKE HILL IN-CP0711144GBP,WWW.SAFETYGLOVES.CO.UK,-16.02,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,DCC-WELLAND HOUSE-CP0770668GBP,CO-OP GROUP 380629,4.90,0.00,General Retail and Wholesale,Grocery stores
24/07/2020,DCC-WELLAND HOUSE-CP0770668GBP,Photobox Limited,14.98,0.00,Print and Advertising,Publishing & printing services
24/07/2020,DCC-WELLAND HOUSE-CP0770668GBP,DISCLOSURE & BARRING,13.00,0.00,Statutory Bodies,Government services
24/07/2020,DECOY PRIMARY-CP0636389GBP,AMZNMktplace,349.85,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,EXE VALLEY FEDERA-CP0686094GBP,AMZNMktplace,25.99,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,EXE VALLEY FEDERA-CP0686094GBP,AMAZON.CO.UK ZG2J21SG5 AM,30.65,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,EXE VALLEY FEDERA-CP0686094GBP,AMZNMktplace,20.00,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2020,EXE VALLEY FEDERA-CP0686094GBP,ARGOS LTD,99.99,0.00,General Retail and Wholesale,Discount stores
24/07/2020,EXE VALLEY FEDERA-CP0686094GBP,TESCO STORE 2487,17.00,0.00,General Retail and Wholesale,Grocery stores
25/07/2020,D C C WESTCROFT JUNIOR SCHOOL,Amazon.co.uk 1S1GV4IK5,6.12,0.00,Mail Order / Direct Selling,Direct sales companies
25/07/2020,DCC  EMERGENCY DU-CP0689083GBP,TRAVELODGE GB0828,292.72,0.00,Hotels and Accommodation,Travelodge
25/07/2020,DCC - HILLCREST-CP0769859GBP,TESCO STORE 2679,18.56,0.00,General Retail and Wholesale,Grocery stores
25/07/2020,DCC - HILLCREST-CP0769859GBP,WWW.ICELAND.CO.UK,157.26,0.00,General Retail and Wholesale,Grocery stores
25/07/2020,DCC EASTERN PHN B-CP0769115GBP,AMZNMktplace,12.69,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2020,DCC TIVERTON HIGH-CP0686203GBP,AMZNMktplace,30.32,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2020,DCC TIVERTON HIGH-CP0686203GBP,AMZNMktplace,67.98,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2020,DCC UPOTTERY PRI-CP0732474GBP,PAYPAL  WIDGIT,24.00,0.00,Computer Equipment & Services,Computer software stores
25/07/2020,DCC-BARNES CHILDR-CP0770656GBP,IZ  BUMBLE AND BEE,11.60,0.00,Restaurants and Bars,Restaurants
25/07/2020,DCC-EXETER ROAD P-CP0687055GBP,AMZNMktplace,20.00,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2020,DCC-MEADOWPARK-CP0768810GBP,BEST ONE,8.03,0.00,General Retail and Wholesale,Grocery stores
25/07/2020,DCC-MEADOWPARK-CP0768810GBP,SAINSBURYS S/MKTS,18.40,0.00,General Retail and Wholesale,Grocery stores
25/07/2020,DCC-SOUTHMEAD PRI-CP0752476GBP,SMYTHSTOYS.COM,20.97,0.00,General Retail and Wholesale,"Hobby, toy & game shops"
25/07/2020,EAST DEVON OFFICE-CP0681221GBP,COPTHORNE HOTEL PL,601.20,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
25/07/2020,ELLEN TINKHAM SCH-CP0685619GBP,1 AND 1 IONOS LTD,6.00,0.00,Computer Equipment & Services,Computer network information services
25/07/2020,EXE VALLEY FEDERA-CP0686094GBP,TESCO STORES 5930,7.56,0.00,General Retail and Wholesale,Grocery stores
25/07/2020,EXE VALLEY FEDERA-CP0686094GBP,TESCO STORE 2487,19.50,0.00,General Retail and Wholesale,Grocery stores
25/07/2020,WOODLAND VALE-CP0728246GBP,AMZ SIMBR EU,-109.99,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2020,WOODLAND VALE-CP0728246GBP,AMZNMKTPLACE AMAZON.CO.UK,40.48,0.00,General Retail and Wholesale,Miscellaneous retail
26/07/2020,DCC  EMERGENCY DU-CP0689083GBP,TRAINLINE,42.21,0.00,Travel - Air/Rail/Road,Passenger railways
26/07/2020,DCC EXETER CHILD-CP0714942GBP,TESCO SUBSCRIPTION,72.00,0.00,Mail Order / Direct Selling,Continuous subscriptions
26/07/2020,DCC LEARN DVN EXT-CP0707517GBP,ANOTHER NUMBER,57.53,0.00,Computer Equipment & Services,Computer software stores
26/07/2020,DCC LEARN DVN EXT-CP0707517GBP,FACEBK 6EJHMT6W32,400.00,0.00,Print and Advertising,Advertising services
26/07/2020,DCC -SANDFORD SCH-CP0808083GBP,Amazon.co.uk CY4TP9LG5,12.00,0.00,Mail Order / Direct Selling,Direct sales companies
26/07/2020,DCC SOUTH MOLTON COMMUNITY COL,Amazon.co.uk NG3ZF1VK5,283.85,0.00,Mail Order / Direct Selling,Direct sales companies
26/07/2020,DCC TEIGNBRIDGE-CP0684146GBP,TRIUMPH TRAINING,60.00,0.00,Training and Educational,Schools
26/07/2020,DCC TIVERTON HIGH-CP0686203GBP,AMZNMktplace,15.98,0.00,General Retail and Wholesale,Miscellaneous retail
26/07/2020,DCC-BARNES CHILDR-CP0770656GBP,MCDONALDS 554,4.08,0.00,Restaurants and Bars,Fast food restaurants
26/07/2020,DCC-LADYSMITH INF-CP0696854GBP,SCREWFIX DIRECT,20.99,0.00,General Retail and Wholesale,Home supply warehouse stores
26/07/2020,DCC-TRINITY PRIMA-CP0711159GBP,ZOOM.GBP,14.39,0.00,Mail Order / Direct Selling,Continuous subscriptions
27/07/2020,DCC - AXE BEACON-CP0697835GBP,WWW.MOWERMAGIC.CO.UK,299.00,0.00,Estate and Garden Services,Lawn & garden supply/nursery
27/07/2020,DCC - AXE BEACON-CP0697835GBP,SCREWFIX DIRECT,119.99,0.00,General Retail and Wholesale,Home supply warehouse stores
27/07/2020,DCC - TOTNES DIST-CP0666223GBP,KYNANCE HOUSE,532.00,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
27/07/2020,DCC COAVER CLUB-C0606311,APPLE.COM/BILL,12.99,0.00,General Retail and Wholesale,Record shops
27/07/2020,DCC COURT OF PROTECT-C 0509893,THE BRADFORD EXCHANGE LTD,22.99,0.00,General Retail and Wholesale,Miscellaneous retail
27/07/2020,DCC COURT OF PROTECT-C 0509893,AMZNMktplace,18.99,0.00,General Retail and Wholesale,Miscellaneous retail
27/07/2020,DCC COURT OF PROTECT-C 0509893,EMP MAIL ORDER UK LTD.,51.97,0.00,Mail Order / Direct Selling,Catalogue sales
27/07/2020,DCC DAPH IMPREST-CP0645382GBP,123 REG LTD,29.96,0.00,Computer Equipment & Services,Computer network information services
27/07/2020,DCC EAST DEVON LEARN DISB SERV,ARGOS LTD,199.99,0.00,General Retail and Wholesale,Discount stores
27/07/2020,DCC EAST DEVON LEARN DISB SERV,LANYARDS TOMORROW,33.60,0.00,General Retail and Wholesale,Misc. general merchandise
27/07/2020,DCC GREENFIELDS-CP0697772GBP,ASDA GROCERIES ONLINE,78.39,0.00,General Retail and Wholesale,Grocery stores
27/07/2020,DCC KING EDWARD VI COMMUNITY C,BETTER KITCHENS LTD,610.85,0.00,General Retail and Wholesale,Furniture & home furnishing
27/07/2020,DCC KING EDWARD VI COMMUNITY C,Amazon.co.uk KW1KG5LM5,21.50,0.00,Mail Order / Direct Selling,Direct sales companies
27/07/2020,DCC KINGSACRE PRI-CP0730877GBP,AMZNMktplace,219.98,0.00,General Retail and Wholesale,Miscellaneous retail
27/07/2020,DCC KINGSACRE PRI-CP0730877GBP,AMZNMktplace,219.98,0.00,General Retail and Wholesale,Miscellaneous retail
27/07/2020,DCC LEARN DVN EXT-CP0707517GBP,PARCEL2GO.COM LTD,15.72,0.00,Mail and Courier Services,Courier services / freight forwarders
27/07/2020,DCC LEARN DVN EXT-CP0707517GBP,PARCEL2GO.COM LTD,7.86,0.00,Mail and Courier Services,Courier services / freight forwarders
27/07/2020,DCC TEIGNBRIDGE-CP0684146GBP,ARGOS LTD,53.94,0.00,General Retail and Wholesale,Discount stores
27/07/2020,DCC TEIGNBRIDGE-CP0684146GBP,TRAVELODGE GB0000,373.27,0.00,Hotels and Accommodation,Travelodge
27/07/2020,DCC TEIGNBRIDGE-CP0684146GBP,TRAVELODGE GB0000,97.14,0.00,Hotels and Accommodation,Travelodge
27/07/2020,DCC TIVERTON HIGH-CP0686203GBP,AMZNMktplace,44.99,0.00,General Retail and Wholesale,Miscellaneous retail
27/07/2020,DCC TIVERTON HIGH-CP0686203GBP,AMZNMktplace,13.09,0.00,General Retail and Wholesale,Miscellaneous retail
27/07/2020,DCC TOTNES FULLFILLING LIVES S,AMZNMktplace,59.99,0.00,General Retail and Wholesale,Miscellaneous retail
27/07/2020,DCC WEST EXE-CP0685673GBP,TESCO STORES 5930,48.90,0.00,General Retail and Wholesale,Grocery stores
27/07/2020,DCC-ATKINSON UNIT-CP0630370GBP,HOUSEOFFRASER.CO.UK,71.99,0.00,General Retail and Wholesale,Department stores
27/07/2020,DCC-ATKINSON UNIT-CP0630370GBP,MEDISAVE,493.62,0.00,Medical Supplies and Services,"Laboratory, medical & hospital equipment"
27/07/2020,DCC-BARNES CHILDR-CP0770656GBP,AMZNMktplace,50.20,0.00,General Retail and Wholesale,Miscellaneous retail
27/07/2020,DCC-BARNES CHILDR-CP0770656GBP,TESCO STORES 5138,3.50,0.00,General Retail and Wholesale,Grocery stores
27/07/2020,DCC-CHILDRENS SOC-CP0762919GBP,PREMIER INN44523705,41.50,0.00,Hotels and Accommodation,Premier Inn
27/07/2020,DCC-EARLY HELP-CP0752620GBP,CURRYS ONLINE,219.99,0.00,General Retail and Wholesale,Electronics shops
27/07/2020,DCC-EXETER ROAD P-CP0687055GBP,AMZNMktplace,41.49,0.00,General Retail and Wholesale,Miscellaneous retail
27/07/2020,DCC-SOUTHMEAD PRI-CP0752476GBP,www.groupon.co.uk,-113.98,0.00,Mail Order / Direct Selling,Buying & shopping services/clubs
27/07/2020,DCC-WELLAND HOUSE-CP0770668GBP,TESCO STORES 6269,124.02,0.00,General Retail and Wholesale,Grocery stores
27/07/2020,DECOY PRIMARY-CP0636389GBP,SMARTY CO UK,5.00,0.00,Telecommunication Services,Phone services
27/07/2020,NEWTON POPPLEFORD-CP0727585GBP,headteacherchat.com,45.00,0.00,General Retail and Wholesale,Misc. general merchandise
28/07/2020,DCC - AXE BEACON-CP0697835GBP,WWW.FRONTLINE-SAFETY.C,127.19,0.00,Miscellaneous Industrial/Commercial Supplies,Misc business services
28/07/2020,DCC  EMERGENCY DU-CP0689083GBP,PREMIER INN44529310,81.49,0.00,Hotels and Accommodation,Premier Inn
28/07/2020,DCC - HILLCREST-CP0769859GBP,TESCO PAY AT PUMP 3792,51.67,0.00,Automotive Fuel,Automated fuel dispensers
28/07/2020,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,87.40,0.00,Travel - Air/Rail/Road,Passenger railways
28/07/2020,DCC COURT OF PROTECT-C 0509893,WWW.WILTSHIREFARMFOODS,133.42,0.00,Catering and Catering Supplies,Misc Food stores
28/07/2020,DCC DARTINGTON PR-CP0685971GBP,Amazon Prime 2Z6XT4MY5,7.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
28/07/2020,DCC EXETER CHILD-CP0670651GBP,ARGOS LTD,186.95,0.00,General Retail and Wholesale,Discount stores
28/07/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,134.15,0.00,General Retail and Wholesale,Miscellaneous retail
28/07/2020,DCC KING EDWARD VI COMMUNITY C,AMZNMktplace,119.90,0.00,General Retail and Wholesale,Miscellaneous retail
28/07/2020,DCC KING EDWARD VI COMMUNITY C,WWW.POSTOFFICESHOP.CO.UK,-93.56,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies
28/07/2020,DCC KING EDWARD VI COMMUNITY C,WWW.POSTOFFICESHOP.CO.UK,0.00,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies
28/07/2020,DCC LEARN DVN EXT-CP0707517GBP,PARCEL2GO.COM LTD,31.44,0.00,Mail and Courier Services,Courier services / freight forwarders
28/07/2020,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TIMPSON LTD,15.00,0.00,General Retail and Wholesale,Miscellaneous retail
28/07/2020,DCC TIVERTON HIGH-CP0686203GBP,AMZNMktplace,51.66,0.00,General Retail and Wholesale,Miscellaneous retail
28/07/2020,DCC TIVERTON HIGH-CP0686203GBP,AMZNMktplace,72.72,0.00,General Retail and Wholesale,Miscellaneous retail
28/07/2020,DCC-APPLEDORE PRI-CP0693356GBP,TYREANDTUBE,36.36,0.00,General Retail and Wholesale,Antique shops
28/07/2020,DCC-APPLEDORE PRI-CP0693356GBP,WHSMITH.CO.UK,8.98,0.00,General Retail and Wholesale,Catalogue & retail shops
28/07/2020,DCC-BARNES CHILDR-CP0770656GBP,W M MORRISON,51.00,0.00,Automotive Fuel,Service stations
28/07/2020,DCC-BARNES CHILDR-CP0770656GBP,WM MORRISONS STORE,4.70,0.00,General Retail and Wholesale,Grocery stores
28/07/2020,DCC-CHILDRENS SOC-CP0762919GBP,TRAINLINE,127.43,0.00,Travel - Air/Rail/Road,Passenger railways
