Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
22/07/2017,DCC BEACON PRIM-CP0677493GBP,KINGS GARDEN & LEI,15.99,0.00,Estate and Garden Services,Lawn & garden supply/nursery
27/07/2017,DCC BEAFORD PRIM-CP0685618GBP,WWW.NISBETS.COM,32.36,0.00,Mail Order / Direct Selling,Catalogue sales
25/07/2017,DCC BIDWELL BROOK-CP0687798GBP,POST OFFICE COUNTER,108.12,0.00,Mail and Courier Services,Postal services
08/08/2017,DCC BIDWELL BROOK-CP0687798GBP,1&1 INTERNET LIMITED,7.19,0.00,Computer Equipment & Services,Computer network information services
24/07/2017,DCC BRADLEY BARTO-CP0687801GBP,HOMEBASE LTD 238,36.96,0.00,Building Materials,Timber & building supplies
03/08/2017,DCC CANADA HILL P-CP0685889GBP,TIMPSON LTD,19.00,0.00,General Retail and Wholesale,Shoe repairs
17/08/2017,DCC CANADA HILL P-CP0685889GBP,ASDA STORES LTD 5762,31.50,0.00,General Retail and Wholesale,Grocery stores
21/08/2017,DCC CANADA HILL P-CP0685889GBP,PAYPAL  WEBSITESBLO,14.95,0.00,Print and Advertising,Advertising services
12/08/2017,DCC CHAGFORD PRIM-CP0683360GBP,Amazon Digital Svcs,7.99,0.00,General Retail and Wholesale,Record shops
11/08/2017,DCC CLYST ST MARY-CP0685685GBP,INTERFLORA BRITISH UNI,38.00,0.00,Estate and Garden Services,Florists
17/08/2017,DCC CLYST ST MARY-CP0685685GBP,CURRYS ONLINE,149.98,0.00,General Retail and Wholesale,Electronics shops
27/07/2017,DCC COAVER CLUB-C0606311,ITUNES.COM/BILL,12.99,0.00,General Retail and Wholesale,Record shops
28/07/2017,DCC COAVER CLUB-C0606311,JS ONLINE GROCERY,53.30,0.00,General Retail and Wholesale,Grocery stores
29/07/2017,DCC COAVER CLUB-C0606311,Amazon UK Marketplace,9.86,0.00,General Retail and Wholesale,Miscellaneous retail
29/07/2017,DCC COAVER CLUB-C0606311,Amazon UK Marketplace,9.87,0.00,General Retail and Wholesale,Miscellaneous retail
30/07/2017,DCC COAVER CLUB-C0606311,AMAZON.CO.UK,11.79,0.00,General Retail and Wholesale,Miscellaneous retail
03/08/2017,DCC COAVER CLUB-C0606311,WWW.JOHNLEWIS.COM,179.99,0.00,General Retail and Wholesale,Department stores
21/07/2017,DCC COCKWOOD P.SCH-0479007,JOCKEY CLUB RACECOURSE,107.00,0.00,Leisure Activities,Sports clubs & promoters
23/07/2017,DCC COCKWOOD P.SCH-0479007,Amazon UK Marketplace,21.90,0.00,General Retail and Wholesale,Miscellaneous retail
09/08/2017,DCC COMM SERV'S DEVON-TIVERTON,Amazon UK Marketplace,12.00,0.00,Books and Periodicals,Book stores
17/08/2017,DCC COMM SERV'S DEVON-TIVERTON,HOMEBASE LTD 226,45.80,0.00,Building Materials,Timber & building supplies
17/08/2017,DCC COMM SERV'S DEVON-TIVERTON,WM MORRISONS,9.00,0.00,General Retail and Wholesale,Grocery stores
21/12/2016,DCC COURT OF PROTECT-C 0509893,PSD TEMP DISPUTE CREDIT,-474.00,0.00,Miscellaneous Industrial/Commercial Supplies,Misc business services
24/07/2017,DCC COURT OF PROTECT-C 0509893,WWW.DEVON.GOV.UK,36.00,0.00,Training and Educational,Colleges & universities
26/07/2017,DCC COURT OF PROTECT-C 0509893,WWW.ARGOS.CO.UK,109.99,0.00,General Retail and Wholesale,Discount stores
27/07/2017,DCC COURT OF PROTECT-C 0509893,WWW.ARGOS.CO.UK,68.94,0.00,General Retail and Wholesale,Discount stores
03/08/2017,DCC COURT OF PROTECT-C 0509893,WWW.ARGOS.CO.UK,123.94,0.00,General Retail and Wholesale,Discount stores
09/08/2017,DCC COURT OF PROTECT-C 0509893,SKY SUBSCRIPTION,87.50,0.00,Telecommunication Services,Cable & pay TV services
10/08/2017,DCC COURT OF PROTECT-C 0509893,WWW.ARGOS.CO.UK,42.99,0.00,General Retail and Wholesale,Discount stores
11/08/2017,DCC COURT OF PROTECT-C 0509893,WWW.ARGOS.CO.UK,246.94,0.00,General Retail and Wholesale,Discount stores
11/08/2017,DCC COURT OF PROTECT-C 0509893,MID DEVON DC MOTO,19.00,0.00,Statutory Bodies,Government services
14/08/2017,DCC COURT OF PROTECT-C 0509893,VISION EXPRESS,39.00,0.00,Medical Supplies and Services,Opticians
16/08/2017,DCC COURT OF PROTECT-C 0509893,Telecare Electrics,139.00,0.00,General Retail and Wholesale,Electronics shops
18/08/2017,DCC COURT OF PROTECT-C 0509893,COSYFEET WALKTALL & TP,76.99,0.00,General Retail and Wholesale,Shoe shops
21/08/2017,DCC COURT OF PROTECT-C 0509893,ESTATES & MANAGEMENT L,114.23,0.00,Professional Services,Estate Agents & Property Management
22/07/2017,DCC DARTINGTON PR-CP0685971GBP,Amazon UK Marketplace,20.99,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2017,DCC DARTINGTON PR-CP0685971GBP,JS ONLINE GROCERY,-34.00,0.00,General Retail and Wholesale,Grocery stores
24/07/2017,DCC DARTINGTON PR-CP0685971GBP,JS ONLINE GROCERY,117.00,0.00,General Retail and Wholesale,Grocery stores
25/07/2017,DCC DARTINGTON PR-CP0685971GBP,COMPOST DIR,134.50,0.00,General Retail and Wholesale,Fireplaces & accessories
25/07/2017,DCC DARTINGTON PR-CP0685971GBP,SAFE.CO.UK,67.07,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
24/07/2017,DCC DUNSFORD-CP0686366GBP,Amazon UK Marketplace,49.36,0.00,Books and Periodicals,Book stores
21/07/2017,DCC EAST DEVON LEARN DISB SERV,TESCO DELIVERY SAVER2,3.50,0.00,Mail Order / Direct Selling,Continuous subscriptions
10/08/2017,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,65.06,0.00,General Retail and Wholesale,Grocery stores
17/08/2017,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,68.08,0.00,General Retail and Wholesale,Grocery stores
21/08/2017,DCC EAST DEVON LEARN DISB SERV,TESCO DELIVERY SAVER2,3.50,0.00,Mail Order / Direct Selling,Continuous subscriptions
20/07/2017,DCC EXETER CHILD-CP0670651GBP,PREMIER INN44521710,160.00,0.00,Hotels and Accommodation,Premier Inn
21/07/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,62.22,0.00,Travel - Air/Rail/Road,Passenger railways
24/07/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,79.25,0.00,Travel - Air/Rail/Road,Passenger railways
25/07/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,83.23,0.00,Travel - Air/Rail/Road,Passenger railways
25/07/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,27.03,0.00,Travel - Air/Rail/Road,Passenger railways
26/07/2017,DCC EXETER CHILD-CP0670651GBP,EAST MEETS SOUTH WEST,45.00,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
26/07/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,191.76,0.00,Travel - Air/Rail/Road,Passenger railways
28/07/2017,DCC EXETER CHILD-CP0670651GBP,GRANTLEA GUEST HOUSE,144.00,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
28/07/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,-3.90,0.00,Travel - Air/Rail/Road,Passenger railways
28/07/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,14.94,0.00,Travel - Air/Rail/Road,Passenger railways
28/07/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,53.35,0.00,Travel - Air/Rail/Road,Passenger railways
28/07/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,6.58,0.00,Travel - Air/Rail/Road,Passenger railways
28/07/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,31.11,0.00,Travel - Air/Rail/Road,Passenger railways
02/08/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,21.57,0.00,Travel - Air/Rail/Road,Passenger railways
02/08/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,77.52,0.00,Travel - Air/Rail/Road,Passenger railways
07/08/2017,DCC EXETER CHILD-CP0670651GBP,PREMIER INN 44536540,99.49,0.00,Hotels and Accommodation,Premier Inn
07/08/2017,DCC EXETER CHILD-CP0670651GBP,LOVE2SHOP.CO.UK,203.50,0.00,Leisure Activities,"Civic, social & fraternal associations"
07/08/2017,DCC EXETER CHILD-CP0670651GBP,NEWTON ABBOT LC,144.00,0.00,Leisure Activities,Sports clubs & promoters
07/08/2017,DCC EXETER CHILD-CP0670651GBP,SURVEYMONKEY.COM,250.00,0.00,Mail Order / Direct Selling,Continuous subscriptions
07/08/2017,DCC EXETER CHILD-CP0670651GBP,EVENT EXETER,52.00,0.00,Training and Educational,Colleges & universities
07/08/2017,DCC EXETER CHILD-CP0670651GBP,EXPEDIA 7286344790689,65.00,0.00,Travel - Air/Rail/Road,Travel agencies
07/08/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,65.59,0.00,Travel - Air/Rail/Road,Passenger railways
07/08/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,96.90,0.00,Travel - Air/Rail/Road,Passenger railways
09/08/2017,DCC EXETER CHILD-CP0670651GBP,RIVERSIDE CARAVAN,550.00,0.00,Leisure Activities,Trailer parks & camp sites
10/08/2017,DCC EXETER CHILD-CP0670651GBP,TRAVELODGE GB0000,52.50,0.00,Hotels and Accommodation,Travelodge
10/08/2017,DCC EXETER CHILD-CP0670651GBP,MAXITOURS - BLUE AIR,570.19,0.00,Travel - Air/Rail/Road,Travel agencies
10/08/2017,DCC EXETER CHILD-CP0670651GBP,WIZZ AIR HUNHY4DFW,235.35,0.00,Travel - Air/Rail/Road,"Airlines, air carriers"
10/08/2017,DCC EXETER CHILD-CP0670651GBP,WIZZ AIR HUNPBCEJG,209.05,0.00,Travel - Air/Rail/Road,"Airlines, air carriers"
10/08/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,40.29,0.00,Travel - Air/Rail/Road,Passenger railways
10/08/2017,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,205.53,0.00,Travel - Air/Rail/Road,Passenger railways
18/08/2017,DCC EXETER CHILD-CP0670651GBP,GRO HM PASSPORT OFFICE,55.50,0.00,Statutory Bodies,Government services
21/08/2017,DCC EXETER CHILD-CP0670651GBP,NEWTON ABBOT LC,60.00,0.00,Leisure Activities,Sports clubs & promoters
21/08/2017,DCC EXETER CHILD-CP0670651GBP,NEWTON ABBOT LC,60.00,0.00,Leisure Activities,Sports clubs & promoters
22/08/2017,DCC EXETER CHILD-CP0670651GBP,WWW.TORQUAYUNITED.COM,36.00,0.00,Leisure Activities,Misc. recreational services
22/08/2017,DCC EXETER CHILD-CP0670651GBP,THE GRASS ROOTS GROUP UK,397.20,0.00,Professional Services,Professional services
21/07/2017,DCC FORCHES CROSS-CP0685933GBP,Amazon UK Marketplace,2.81,0.00,General Retail and Wholesale,Miscellaneous retail
21/07/2017,DCC FORCHES CROSS-CP0685933GBP,Amazon UK Marketplace,4.25,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2017,DCC FORCHES CROSS-CP0685933GBP,BOOKER LIMITED BARNSTAPLE,51.99,0.00,Catering and Catering Supplies,Caterers
25/07/2017,DCC FORCHES CROSS-CP0685933GBP,TESCO STORES 6269,17.00,0.00,General Retail and Wholesale,Grocery stores
26/07/2017,DCC FORCHES CROSS-CP0685933GBP,TESCO STORES 6269,26.10,0.00,General Retail and Wholesale,Grocery stores
26/07/2017,DCC FORCHES CROSS-CP0685933GBP,POST OFFICE COUNTER,148.44,0.00,Mail and Courier Services,Postal services
15/08/2017,DCC FORCHES CROSS-CP0685933GBP,Amazon Prime,7.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
24/07/2017,DCC GEORGEHAM PRI-CP0686144GBP,POST OFFICE COUNTER,2.30,0.00,Mail and Courier Services,Postal services
30/07/2017,DCC GOODLEIGH PRI-CP0693342GBP,ITUNES.COM/BILL,2.37,0.00,General Retail and Wholesale,Record shops
31/07/2017,DCC GOODLEIGH PRI-CP0693342GBP,Amazon UK Retail,16.71,0.00,Mail Order / Direct Selling,Direct sales companies
16/08/2017,DCC GOODLEIGH PRI-CP0693342GBP,Amazon UK Retail,21.47,0.00,Mail Order / Direct Selling,Direct sales companies
17/08/2017,DCC GOODLEIGH PRI-CP0693342GBP,Amazon UK Marketplace,25.88,0.00,Books and Periodicals,Book stores
17/08/2017,DCC GOODLEIGH PRI-CP0693342GBP,Amazon UK Marketplace,35.95,0.00,General Retail and Wholesale,Miscellaneous retail
04/08/2017,DCC GREENFIELDS-CP0697772GBP,CO-OP GROUP 380629,13.38,0.00,General Retail and Wholesale,Grocery stores
07/08/2017,DCC GREENFIELDS-CP0697772GBP,TESCO STORES 6269,33.51,0.00,General Retail and Wholesale,Grocery stores
08/08/2017,DCC GREENFIELDS-CP0697772GBP,Amazon UK Marketplace,40.30,0.00,Books and Periodicals,Book stores
08/08/2017,DCC GREENFIELDS-CP0697772GBP,Amazon UK Marketplace,13.80,0.00,Books and Periodicals,Book stores
08/08/2017,DCC GREENFIELDS-CP0697772GBP,Amazon UK Marketplace,48.01,0.00,General Retail and Wholesale,Miscellaneous retail
08/08/2017,DCC GREENFIELDS-CP0697772GBP,Amazon UK Marketplace,15.70,0.00,General Retail and Wholesale,Miscellaneous retail
08/08/2017,DCC GREENFIELDS-CP0697772GBP,Amazon UK Retail,7.25,0.00,Mail Order / Direct Selling,Direct sales companies
09/08/2017,DCC GREENFIELDS-CP0697772GBP,TESCO PFS 3708,30.01,0.00,Automotive Fuel,Service stations
14/08/2017,DCC GREENFIELDS-CP0697772GBP,Amazon UK Marketplace,7.99,0.00,General Retail and Wholesale,Miscellaneous retail
14/08/2017,DCC GREENFIELDS-CP0697772GBP,CO-OP GROUP 380629,42.80,0.00,General Retail and Wholesale,Grocery stores
15/08/2017,DCC GREENFIELDS-CP0697772GBP,Amazon UK Marketplace,25.00,0.00,General Retail and Wholesale,Miscellaneous retail
15/08/2017,DCC GREENFIELDS-CP0697772GBP,Amazon UK Marketplace,34.98,0.00,General Retail and Wholesale,Miscellaneous retail
18/08/2017,DCC GREENFIELDS-CP0697772GBP,TESCO STORE 2083,87.48,0.00,General Retail and Wholesale,Grocery stores
19/08/2017,DCC GREENFIELDS-CP0697772GBP,TESCO STORES 6269,33.56,0.00,General Retail and Wholesale,Grocery stores
22/08/2017,DCC GREENFIELDS-CP0697772GBP,AMAZON.CO.UK,16.08,0.00,Books and Periodicals,Book stores
23/07/2017,DCC HAZELDOWN-CP0682508GBP,Amazon UK Retail,28.29,0.00,Mail Order / Direct Selling,Direct sales companies
26/07/2017,DCC HAZELDOWN-CP0682508GBP,Amazon UK Marketplace,34.50,0.00,General Retail and Wholesale,Miscellaneous retail
21/07/2017,DCC HIGHAMPTON-CP0687799GBP,RHSE ROSEMOOR,86.00,0.00,Clubs/Associations/Organisations,Membership organisations
21/07/2017,DCC HIGHAMPTON-CP0687799GBP,RHSE ROSEMOOR,36.95,0.00,General Retail and Wholesale,Miscellaneous retail
21/07/2017,DCC HIGHAMPTON-CP0687799GBP,POST OFFICE COUNTER,10.12,0.00,Mail and Courier Services,Postal services
26/07/2017,DCC HIGHAMPTON-CP0687799GBP,Amazon UK Marketplace,128.47,0.00,General Retail and Wholesale,Miscellaneous retail
21/07/2017,DCC HIGHWEEK PRIM-CP0685875GBP,WWW.GWR.COM,74.00,0.00,Travel - Air/Rail/Road,Passenger railways
24/07/2017,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA HOME SHOPPING,54.72,0.00,General Retail and Wholesale,Grocery stores
24/07/2017,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA HOME SHOPPING,278.63,0.00,General Retail and Wholesale,Grocery stores
24/07/2017,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA HOME SHOPPING,-13.89,0.00,General Retail and Wholesale,Grocery stores
25/07/2017,DCC HIGHWEEK PRIM-CP0685875GBP,BOOK PEOPLE VOUCHER,26.00,0.00,Books and Periodicals,Book stores
12/08/2017,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA HOME SHOPPING,5.00,0.00,General Retail and Wholesale,Grocery stores
24/07/2017,DCC INTERVENTION-CP0687923GBP,LIDL UK,5.70,0.00,General Retail and Wholesale,Grocery stores
03/08/2017,DCC INTERVENTION-CP0687923GBP,TESCO STORE 2487,34.98,0.00,General Retail and Wholesale,Grocery stores
09/08/2017,DCC INTERVENTION-CP0687923GBP,B&M RETAIL,2.99,0.00,General Retail and Wholesale,Discount stores
31/07/2017,DCC KING EDWARD VI COMMUNITY C,WWW.CALGARYDIRECT.CO.U,255.00,0.00,Estate and Garden Services,Lawn & garden supply/nursery
31/07/2017,DCC KING EDWARD VI COMMUNITY C,LOCKSHOPDIRECT,70.07,0.00,General Retail and Wholesale,Hardware stores
31/07/2017,DCC KING EDWARD VI COMMUNITY C,COMPANIES HOUSE,13.00,0.00,Statutory Bodies,Government services
03/08/2017,DCC KING EDWARD VI COMMUNITY C,WHEELCLICK LTD,79.14,0.00,Computer Equipment & Services,Computer software stores
03/08/2017,DCC KING EDWARD VI COMMUNITY C,APPLIANCE SPARES WAREH,42.96,0.00,General Retail and Wholesale,Household appliance stores
03/08/2017,DCC KING EDWARD VI COMMUNITY C,WWW.WINDOWWARE.CO.UK,34.71,0.00,Miscellaneous Industrial/Commercial Supplies,Hardware Equipment & Suppliers
04/08/2017,DCC KING EDWARD VI COMMUNITY C,Amazon UK Retail,43.94,0.00,Mail Order / Direct Selling,Direct sales companies
25/07/2017,DCC LAMPARD SC-CP0682503GBP,PCS TGS Ltd T-s Shephe,167.48,0.00,Building Materials,Timber & building supplies
16/08/2017,DCC LEASE DAY CENTRE,SJASUPLIES,21.88,0.00,Clubs/Associations/Organisations,Charitable organisations
16/08/2017,DCC LEASE DAY CENTRE,BT BUSINESS DIRECT LTD,25.99,0.00,Computer Equipment & Services,"Computers, peripherals & software"
21/08/2017,DCC LEASE DAY CENTRE,MEDISAVE,15.72,0.00,Medical Supplies and Services,"Laboratory, medical & hospital equipment"
25/07/2017,DCC MAPLETON RES-CP0687802GBP,TESCO STORE 2920,35.70,0.00,General Retail and Wholesale,Grocery stores
04/08/2017,DCC MAPLETON RES-CP0687802GBP,TESCO STORE 2920,36.46,0.00,General Retail and Wholesale,Grocery stores
10/08/2017,DCC MAPLETON RES-CP0687802GBP,WWW.THESAFETYCENTRE.CO,54.54,0.00,Building Materials,"Glass, paint & wallpaper stores"
10/08/2017,DCC MAPLETON RES-CP0687802GBP,ASDA STORES LTD 5762,6.00,0.00,General Retail and Wholesale,Grocery stores
17/08/2017,DCC MAPLETON RES-CP0687802GBP,HOMEBASE LTD 216,94.05,0.00,Building Materials,Timber & building supplies
18/08/2017,DCC MAPLETON RES-CP0687802GBP,TESCO STORE 2920,53.74,0.00,General Retail and Wholesale,Grocery stores
24/07/2017,DCC MONTGOMERY PR-CP0686191GBP,TOUGHOOK,29.94,0.00,General Retail and Wholesale,Misc. general merchandise
27/07/2017,DCC MONTGOMERY PR-CP0686191GBP,SCREWFIX DIRECT,21.99,0.00,Building Materials,Timber & building supplies
07/08/2017,DCC MONTGOMERY PR-CP0686191GBP,ASDA SUPERSTORE,68.00,0.00,General Retail and Wholesale,Grocery stores
01/08/2017,DCC PARK SCHOOL-CP0629582GBP,IKEA ONLINE,335.00,0.00,General Retail and Wholesale,Misc. home furnishing
26/07/2017,DCC SOUTH MOLTON COMMUNITY COL,POST OFFICE SHOP,253.99,0.00,Mail and Courier Services,Postal services
