Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
14/01/2016,D C C - BIDEFORD COLLEGE,PAYPAL SIMPLYBEARI,86.95,0,Miscellaneous Industrial/Commercial Supplies,Misc Durable goods
14/01/2016,D C C - BIDEFORD COLLEGE,PAYPAL SPECIALISED,19.95,0,Professional Services,Accountants & auditors
14/01/2016,D C C - BIDEFORD COLLEGE,PAYPAL TAYLORWHEEL,75.31,0,General Retail and Wholesale,Shoe shops
15/01/2016,D C C - BIDEFORD COLLEGE,Amazon UK Marketplace,5.35,0,Books and Periodicals,Book stores
15/01/2016,D C C - BIDEFORD COLLEGE,Amazon UK Retail,39.16,0,Mail Order / Direct Selling,Direct sales companies
15/01/2016,D C C - BIDEFORD COLLEGE,GWR WEBSALES ECOM,25.9,0,Travel - Air/Rail/Road,Passenger railways
15/01/2016,D C C - BIDEFORD COLLEGE,WWW.OFFICEMONSTER.,50.85,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
16/01/2016,D C C - BIDEFORD COLLEGE,Amazon UK Marketplace,6.98,0,Books and Periodicals,Book stores
17/01/2016,D C C - BIDEFORD COLLEGE,Amazon UK Marketplace,21.74,0,General Retail and Wholesale,Miscellaneous retail
18/01/2016,D C C - BIDEFORD COLLEGE,GWR WEBSALES ECOM,213.5,0,Travel - Air/Rail/Road,Passenger railways
19/01/2016,D C C - BIDEFORD COLLEGE,PAYPAL TRAVELODGEH,40,0,Hotels and Accommodation,"Hotels, motels & resorts"
25/10/2015,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,31.06,0,Mail Order / Direct Selling,Direct sales companies
2/11/2015,D C C WESTCROFT JUNIOR SCHOOL,WATERSTONES,31.45,0,Books and Periodicals,Book stores
14/11/2015,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,78.24,0,Mail Order / Direct Selling,Direct sales companies
22/11/2015,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,6.99,0,Mail Order / Direct Selling,Direct sales companies
22/11/2015,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,13.98,0,Mail Order / Direct Selling,Direct sales companies
26/11/2015,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,26.58,0,Mail Order / Direct Selling,Direct sales companies
26/11/2015,D C C WESTCROFT JUNIOR SCHOOL,THE LABEL PEOPLE LTD,186,0,Print and Advertising,Publishing & printing services
29/11/2015,D C C WESTCROFT JUNIOR SCHOOL,PAYPAL DIAMONTEDES,5.55,0,General Retail and Wholesale,Art & craft shops
29/11/2015,D C C WESTCROFT JUNIOR SCHOOL,PAYPAL DIAMONTEDES,240.96,0,General Retail and Wholesale,Art & craft shops
9/12/2015,D C C WESTCROFT JUNIOR SCHOOL,INTERPARCEL LIMITE,25.14,0,Mail and Courier Services,Courier services / freight forwarders
10/12/2015,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,3.39,0,Books and Periodicals,Book stores
10/12/2015,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,10.17,0,Books and Periodicals,Book stores
15/12/2015,D C C WESTCROFT JUNIOR SCHOOL,WWW.NEED2KNOWBOOKS.CO.,30.15,0,Books and Periodicals,Book stores
16/12/2015,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,9.98,0,General Retail and Wholesale,Miscellaneous retail
5/1/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,61.42,0,General Retail and Wholesale,Miscellaneous retail
5/1/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,12.08,0,Mail Order / Direct Selling,Direct sales companies
5/1/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,12.29,0,Mail Order / Direct Selling,Direct sales companies
7/1/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,2,0,Books and Periodicals,Book stores
7/1/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,12.9,0,General Retail and Wholesale,Miscellaneous retail
9/1/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,17.94,0,Mail Order / Direct Selling,Direct sales companies
11/1/2016,D C C WESTCROFT JUNIOR SCHOOL,THERAINFORESTCAFE.,143.39,0,Restaurants and Bars,Restaurants
14/01/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Marketplace,28.81,0,General Retail and Wholesale,Miscellaneous retail
18/01/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,14.97,0,Mail Order / Direct Selling,Direct sales companies
18/01/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,20.93,0,Mail Order / Direct Selling,Direct sales companies
19/01/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,122.98,0,Mail Order / Direct Selling,Direct sales companies
19/01/2016,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,181.21,0,Mail Order / Direct Selling,Direct sales companies
4/11/2015,DCC - BAMPTON PRIM - C 0575599,SCREWFIX DIRECT,24.49,0,Building Materials,Timber & building supplies
13/11/2015,DCC - BAMPTON PRIM - C 0575599,Amazon UK Retail,7.99,0,Mail Order / Direct Selling,Direct sales companies
13/11/2015,DCC - BAMPTON PRIM - C 0575599,Amazon UK Retail,7.99,0,Mail Order / Direct Selling,Direct sales companies
18/11/2015,DCC - BAMPTON PRIM - C 0575599,Amazon UK Marketplace,54.94,0,General Retail and Wholesale,Miscellaneous retail
12/12/2015,DCC - BAMPTON PRIM - C 0575599,Amazon UK Marketplace,23.52,0,General Retail and Wholesale,Miscellaneous retail
31/12/2015,DCC - BAMPTON PRIM - C 0575599,"Amazon Svcs Europe,SAR",27.28,0,Books and Periodicals,Book stores
5/1/2016,DCC - BAMPTON PRIM - C 0575599,Amazon UK Marketplace,9.08,0,General Retail and Wholesale,Miscellaneous retail
23/11/2015,DCC - EXETER LEARNING DIS,EUROFITDIRECT.COM,15.72,0,General Retail and Wholesale,Furniture & home furnishing
18/12/2015,DCC - EXETER LEARNING DIS,WWW.DEBENHAMSFLOWERS.COM,45.06,0,Estate and Garden Services,Florists
21/12/2015,DCC - EXETER LEARNING DIS,Amazon UK Marketplace,14.98,0,Books and Periodicals,Book stores
26/10/2015,DCC - LANDSCORE PRIMARY SCH,Amazon UK Marketplace,10.14,0,Books and Periodicals,Book stores
27/10/2015,DCC - LANDSCORE PRIMARY SCH,Amazon UK Marketplace,35.2,0,General Retail and Wholesale,Miscellaneous retail
11/12/2015,DCC - LANDSCORE PRIMARY SCH,FIELDS ASSOCIATES LIMI,1140,0,Computer Equipment & Services,"Programming, data processing & system design"
23/10/2015,DCC - WITHERIDGE PRIM SCHOOL,PUKKA PADS 2000 LTD,206.4,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
27/10/2015,DCC - WITHERIDGE PRIM SCHOOL,PAYPAL MARSTONBOOK,70.98,0,Books and Periodicals,Book stores
5/11/2015,DCC - WITHERIDGE PRIM SCHOOL,TESCO STORES 5930,12.7,0,General Retail and Wholesale,Grocery stores
9/11/2015,DCC - WITHERIDGE PRIM SCHOOL,TESCO STORES 5930,7.13,0,General Retail and Wholesale,Grocery stores
14/11/2015,DCC - WITHERIDGE PRIM SCHOOL,SPORTSDIRECT 861,33.46,0,General Retail and Wholesale,Sporting goods shops
15/11/2015,DCC - WITHERIDGE PRIM SCHOOL,ASDA SUPERSTORE,15.62,0,General Retail and Wholesale,Grocery stores
17/11/2015,DCC - WITHERIDGE PRIM SCHOOL,TESCO STORES 5930,6.35,0,General Retail and Wholesale,Grocery stores
1/12/2015,DCC - WITHERIDGE PRIM SCHOOL,TESCO STORES 5930,24.82,0,General Retail and Wholesale,Grocery stores
3/12/2015,DCC - WITHERIDGE PRIM SCHOOL,POUNDLAND LTD 1051,10.05,0,General Retail and Wholesale,Discount stores
3/12/2015,DCC - WITHERIDGE PRIM SCHOOL,PRIMARK,3.6,0,General Retail and Wholesale,Family clothing shops
6/12/2015,DCC - WITHERIDGE PRIM SCHOOL,THE RANGE,15.71,0,General Retail and Wholesale,Department stores
6/12/2015,DCC - WITHERIDGE PRIM SCHOOL,THE RANGE,44.42,0,General Retail and Wholesale,Department stores
9/12/2015,DCC - WITHERIDGE PRIM SCHOOL,TESCO STORES 5930,13.21,0,General Retail and Wholesale,Grocery stores
20/01/2016,DCC - WITHERIDGE PRIM SCHOOL,NCC RESOURCES LTD,30,0,Professional Services,Professional services
2/11/2015,DCC BOLHAM PRIMARY SCH 0474800,MAYFLOWER,30,0,Estate and Garden Services,Florists
11/11/2015,DCC BOLHAM PRIMARY SCH 0474800,Amazon UK Retail,7.98,0,Mail Order / Direct Selling,Direct sales companies
26/10/2015,DCC BUCKLAND BREWER SCH,"Amazon Svcs Europe,SAR",14.56,0,Books and Periodicals,Book stores
9/12/2015,DCC BUCKLAND BREWER SCH,Amazon UK Marketplace,1.43,0,General Retail and Wholesale,Miscellaneous retail
15/12/2015,DCC BUCKLAND BREWER SCH,Amazon UK Marketplace,3.86,0,General Retail and Wholesale,Miscellaneous retail
16/12/2015,DCC BUCKLAND BREWER SCH,Amazon UK Marketplace,3.86,0,General Retail and Wholesale,Miscellaneous retail
17/12/2015,DCC BUCKLAND BREWER SCH,Amazon UK Marketplace,-30.99,0,General Retail and Wholesale,Miscellaneous retail
17/12/2015,DCC BUCKLAND BREWER SCH,Amazon UK Marketplace,30.99,0,General Retail and Wholesale,Miscellaneous retail
17/12/2015,DCC BUCKLAND BREWER SCH,Amazon UK Marketplace,36.56,0,General Retail and Wholesale,Miscellaneous retail
17/12/2015,DCC BUCKLAND BREWER SCH,Amazon UK Retail,51.03,0,Mail Order / Direct Selling,Direct sales companies
23/10/2015,DCC COAVER CLUB-C0606311,ITUNES.COM/BILL,4.99,0,General Retail and Wholesale,Record shops
27/10/2015,DCC COAVER CLUB-C0606311,ITUNES.COM/BILL,12.99,0,General Retail and Wholesale,Record shops
30/10/2015,DCC COAVER CLUB-C0606311,PAYPAL EXTRAS4ULTD,11.45,0,Telecommunication Services,Phone equipment & sales
11/11/2015,DCC COAVER CLUB-C0606311,KEEP IT PERSONAL LTD,28.46,0,General Retail and Wholesale,"Gift, card & novelty shops"
24/11/2015,DCC COAVER CLUB-C0606311,THE RANGE,35.92,0,General Retail and Wholesale,Department stores
25/11/2015,DCC COAVER CLUB-C0606311,PAYPAL BUDS2BLOSSO,30,0,Estate and Garden Services,Florists
27/11/2015,DCC COAVER CLUB-C0606311,ITUNES.COM/BILL,12.99,0,General Retail and Wholesale,Record shops
10/12/2015,DCC COAVER CLUB-C0606311,MAKRO SELF SERVICE EXETER,63.38,0,General Retail and Wholesale,Wholesale clubs
20/12/2015,DCC COAVER CLUB-C0606311,ARGOS LTD,104.48,0,General Retail and Wholesale,Discount stores
4/1/2016,DCC COAVER CLUB-C0606311,ARGOS LTD,-66.49,0,General Retail and Wholesale,Discount stores
4/1/2016,DCC COAVER CLUB-C0606311,ARGOS LTD,-37.99,0,General Retail and Wholesale,Discount stores
4/1/2016,DCC COAVER CLUB-C0606311,ITUNES.COM/BILL,12.99,0,General Retail and Wholesale,Record shops
4/1/2016,DCC COAVER CLUB-C0606311,PAYPAL PENNINE,11.35,0,Catering and Catering Supplies,Misc Food stores
4/1/2016,DCC COAVER CLUB-C0606311,PAYPAL ROWLANDBUFT,7.8,0,General Retail and Wholesale,Miscellaneous retail
6/1/2016,DCC COAVER CLUB-C0606311,RYMAN 1163,54.89,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
8/1/2016,DCC COAVER CLUB-C0606311,Amazon UK Marketplace,2.36,0,General Retail and Wholesale,Miscellaneous retail
8/1/2016,DCC COAVER CLUB-C0606311,Amazon UK Marketplace,58.32,0,Books and Periodicals,Book stores
9/1/2016,DCC COAVER CLUB-C0606311,Amazon UK Marketplace,2.17,0,General Retail and Wholesale,Miscellaneous retail
9/1/2016,DCC COAVER CLUB-C0606311,Amazon UK Marketplace,3.54,0,General Retail and Wholesale,Miscellaneous retail
10/1/2016,DCC COAVER CLUB-C0606311,Amazon UK Marketplace,71.48,0,General Retail and Wholesale,Miscellaneous retail
10/1/2016,DCC COAVER CLUB-C0606311,Amazon UK Retail,13.75,0,Mail Order / Direct Selling,Direct sales companies
20/01/2016,DCC COAVER CLUB-C0606311,Amazon UK Marketplace,9.96,0,Books and Periodicals,Book stores
4/11/2015,DCC COCKWOOD P.SCH-0479007,"Amazon Svcs Europe,SAR",5.49,0,Books and Periodicals,Book stores
6/11/2015,DCC COCKWOOD P.SCH-0479007,Amazon UK Marketplace,50.9,0,General Retail and Wholesale,Miscellaneous retail
17/11/2015,DCC COCKWOOD P.SCH-0479007,Amazon Prime,59,0,Mail Order / Direct Selling,Continuous subscriptions
17/11/2015,DCC COCKWOOD P.SCH-0479007,Amazon UK Retail,19.12,0,Mail Order / Direct Selling,Direct sales companies
17/11/2015,DCC COCKWOOD P.SCH-0479007,Amazon UK Retail,80.55,0,Mail Order / Direct Selling,Direct sales companies
