Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
27/01/2015,DCC SOUTH MOLTON COMMUNITY COL,WWW.LOCKDOCTOR.BIZ,4.5,0,General Retail and Wholesale,Miscellaneous retail
27/01/2015,DCC WILLAND SCH-C 0509473,TESCO STORES 5663,6,0,General Retail and Wholesale,Grocery stores
27/01/2015,DCC BOLHAM PRIMARY SCH 0474800,"Amazon Svcs Europe,SAR",9.56,0,Books and Periodicals,Book stores
27/01/2015,DCC ST PETERS - C 0559305,WWW.NISBETS.COM,9.58,0,Mail Order / Direct Selling,Catalogue sales
27/01/2015,DCC SOUTH MOLTON COMMUNITY COL,"Amazon Svcs Europe,SAR",9.99,0,Books and Periodicals,Book stores
27/01/2015,WEST EXE TECHNOLOGY COLLEGE,SCRAPBOOK MAD,10.84,0,General Retail and Wholesale,Stamp & coin dealers
27/01/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",11.41,0,Books and Periodicals,Book stores
27/01/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",13.92,0,Books and Periodicals,Book stores
27/01/2015,DCC - ST ANDREWS PRI 0467693,NEXT DIRECTORY,20,0,General Retail and Wholesale,Family clothing shops
27/01/2015,DCC SOUTH MOLTON COMMUNITY COL,WWW.PULLINGERS.COM,30.85,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
27/01/2015,DCC-BASSETTS FARM PR 0487469,"Amazon Svcs Europe,SAR",35.67,0,Books and Periodicals,Book stores
27/01/2015,DCC WEST HILL PRIMARY SCHOOL,Amazon UK Retail,42.93,0,Mail Order / Direct Selling,Direct sales companies
27/01/2015,D C C - BIDEFORD COLLEGE,Amazon UK Retail,45.84,0,Mail Order / Direct Selling,Direct sales companies
27/01/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,48,0,General Retail and Wholesale,Miscellaneous retail
27/01/2015,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Retail,49.5,0,Mail Order / Direct Selling,Direct sales companies
27/01/2015,DCC - DAVEY COURT - C 0467695,TESCO STORE 2487,51.36,0,General Retail and Wholesale,Grocery stores
27/01/2015,DCC-BASSETTS FARM PR 0487469,Amazon UK Retail,58.88,0,Mail Order / Direct Selling,Direct sales companies
27/01/2015,DCC HORWOOD & NEWTON- C0529381,TESCO STORES 6269,79.16,0,General Retail and Wholesale,Grocery stores
27/01/2015,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,85.06,0,General Retail and Wholesale,Grocery stores
27/01/2015,DCC - BAMPTON PRIM - C 0575599,WAITROSE 230,94.98,0,General Retail and Wholesale,Grocery stores
27/01/2015,DCC ST PETERS - C 0559305,ALEXANDRA WEBSITE,155.86,0,Business Clothing and Footwear,Uniforms & commercial clothing
27/01/2015,DCC - BAMPTON PRIM - C 0575599,LIDO,207,0,Restaurants and Bars,Restaurants
27/01/2015,WEST EXE TECHNOLOGY COLLEGE,PAYPAL TEACH,238.8,0,Training and Educational,Primary & secondary school
27/01/2015,D C C - BIDEFORD COLLEGE,PAYPAL TEN TORS 15,481,0,Training and Educational,Schools
28/01/2015,DCC ST HORRABRIDGE-C 0514361,W M MORRISON,4,0,Automotive Fuel,Service stations
28/01/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",16.48,0,Books and Periodicals,Book stores
28/01/2015,DCC - ST ANDREWS PRI 0467693,Amazon UK Retail,17,0,Mail Order / Direct Selling,Direct sales companies
28/01/2015,DCC SOUTH MOLTON COMMUNITY COL,"Amazon Svcs Europe,SAR",17.98,0,Books and Periodicals,Book stores
28/01/2015,DCC ST PETERS - C 0559305,WWW.MARJON.AC.UK,20,0,Training and Educational,Colleges & universities
28/01/2015,DCC EDLD DAY OPPS - C 0529374,"Amazon Svcs Europe,SAR",24.99,0,Books and Periodicals,Book stores
28/01/2015,D C C WESTCROFT JUNIOR SCHOOL,"Amazon Svcs Europe,SAR",38.85,0,Books and Periodicals,Book stores
28/01/2015,DCC ST PETERS - C 0559305,Amazon UK Retail,38.98,0,Mail Order / Direct Selling,Direct sales companies
28/01/2015,DCC CHARLTON LODGE C0554043,TESCO STORES 5138,49.1,0,General Retail and Wholesale,Grocery stores
28/01/2015,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,51.14,0,General Retail and Wholesale,Grocery stores
28/01/2015,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO STORE 2083,75.32,0,General Retail and Wholesale,Grocery stores
28/01/2015,DCC - BAMPTON PRIM - C 0575599,WAITROSE 230,81.25,0,General Retail and Wholesale,Grocery stores
28/01/2015,WEST EXE TECHNOLOGY COLLEGE,RAPID ELECTRONICS,89.22,0,General Retail and Wholesale,Electronics shops
28/01/2015,DCC COMM SERV'S DEVON-TIVERTON,WWW.YELLOWMOON.ORG.UK,138.4,0,General Retail and Wholesale,Art & craft shops
28/01/2015,WEST EXE TECHNOLOGY COLLEGE,PAYPAL KITRONIK,165.94,0,Training and Educational,Primary & secondary school
28/01/2015,WEST EXE TECHNOLOGY COLLEGE,EXETER NORTHCOTT THEAT,167,0,Clubs/Associations/Organisations,Charitable organisations
28/01/2015,DCC - ST ANDREWS PRI 0467693,ECOSAVE SYSTEMS LTD,190.8,0,Cleaning Services and Supplies,Misc cleaning & polishing preparations
28/01/2015,WEST EXE TECHNOLOGY COLLEGE,TRAINLINE.COM,274.89,0,Travel - Air/Rail/Road,Passenger railways
28/01/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Retail,398,0,Mail Order / Direct Selling,Direct sales companies
29/01/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",-196.08,0,Books and Periodicals,Book stores
29/01/2015,DCC-RATCLIFFE SCH-C- 0503860,"Amazon Svcs Europe,SAR",2.81,0,Books and Periodicals,Book stores
29/01/2015,DCC-BASSETTS FARM PR 0487469,ITUNES.COM/BILL,4.58,0,General Retail and Wholesale,Record shops
29/01/2015,DCC WILLAND SCH-C 0509473,TESCO STORES 5663,10,0,General Retail and Wholesale,Grocery stores
29/01/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",11.78,0,Books and Periodicals,Book stores
29/01/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,11.79,0,Books and Periodicals,Book stores
29/01/2015,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,23.3,0,General Retail and Wholesale,Grocery stores
29/01/2015,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO STORE 2083,28.41,0,General Retail and Wholesale,Grocery stores
29/01/2015,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,29.1,0,General Retail and Wholesale,Grocery stores
29/01/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",29.23,0,Books and Periodicals,Book stores
29/01/2015,D C C WESTCROFT JUNIOR SCHOOL,EAFSUPPLYCHAIN LTD,29.4,0,Computer Equipment & Services,"Computers, peripherals & software"
29/01/2015,DEVON COUNTY COUNCIL- MARLAND,PAYPAL LCZLYY2020,31.25,0,General Retail and Wholesale,"Hobby, toy & game shops"
29/01/2015,D C C - BIDEFORD COLLEGE,Amazon UK Retail,32,0,Mail Order / Direct Selling,Direct sales companies
29/01/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Retail,46.66,0,Mail Order / Direct Selling,Direct sales companies
29/01/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,52.8,0,Books and Periodicals,Book stores
29/01/2015,DCC SOUTH MOLTON COMMUNITY COL,ELECTRO SUPPLIES.C,54.94,0,General Retail and Wholesale,Electronics shops
29/01/2015,DCC KING EDWARD VI COMMUNITY C,CHURCHTOWN FARM,71,0,General Retail and Wholesale,Miscellaneous retail
29/01/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",80.27,0,Books and Periodicals,Book stores
29/01/2015,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Marketplace,92.94,0,Books and Periodicals,Book stores
29/01/2015,DEVON COUNTY COUNCIL- MARLAND,WWW.THEPOWERSITE.CO.UK,112.8,0,Miscellaneous Industrial/Commercial Supplies,Hardware Equipment & Suppliers
29/01/2015,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Retail,192.35,0,Mail Order / Direct Selling,Direct sales companies
29/01/2015,DCC SOUTH MOLTON COMMUNITY COL,BOUTIQUE & BREAKFA,250,0,Hotels and Accommodation,"Hotels, motels & resorts"
29/01/2015,WEST EXE TECHNOLOGY COLLEGE,"Amazon Svcs Europe,SAR",417.98,0,Books and Periodicals,Book stores
29/01/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",1781.97,0,Books and Periodicals,Book stores
30/01/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",-1199.6,0,Books and Periodicals,Book stores
30/01/2015,DCC CHARLTON LODGE C0554043,TESCO STORES 5138,-0.89,0,General Retail and Wholesale,Grocery stores
30/01/2015,DCC-SOUTH MOLTON INF-C0595442,JEWSON,0,0,Building Materials,Timber & building supplies
30/01/2015,DCC-RATCLIFFE SCH-C- 0503860,"Amazon Svcs Europe,SAR",2.81,0,Books and Periodicals,Book stores
30/01/2015,DCC-RATCLIFFE SCH-C- 0503860,ABEBOOKS.COM,8.82,0,Books and Periodicals,"Books, periodicals & newspapers"
30/01/2015,DCC SOUTH MOLTON COMMUNITY COL,"Amazon Svcs Europe,SAR",8.99,0,Books and Periodicals,Book stores
30/01/2015,DCC-RATCLIFFE SCH-C- 0503860,ABEBOOKS.COM,16.35,0,Books and Periodicals,"Books, periodicals & newspapers"
30/01/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Retail,20,0,Mail Order / Direct Selling,Direct sales companies
30/01/2015,D C C - BIDEFORD COLLEGE,Amazon UK Retail,20.79,0,Mail Order / Direct Selling,Direct sales companies
30/01/2015,DCC SOUTH MOLTON COMMUNITY COL,"Amazon Svcs Europe,SAR",23.94,0,Books and Periodicals,Book stores
30/01/2015,DCC KING EDWARD VI COMMUNITY C,BCI,31.41,0,General Retail and Wholesale,Catalogue & retail shops
30/01/2015,DCC-SOUTH MOLTON INF-C0595442,JEWSON,33.12,0,Building Materials,Timber & building supplies
30/01/2015,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Retail,44.85,0,Mail Order / Direct Selling,Direct sales companies
30/01/2015,DCC CHARLTON LODGE C0554043,TESCO STORES 5138,45.28,0,General Retail and Wholesale,Grocery stores
30/01/2015,D C C - BIDEFORD COLLEGE,Amazon UK Retail,65.8,0,Mail Order / Direct Selling,Direct sales companies
30/01/2015,DCC - DAVEY COURT - C 0467695,TESCO STORE 2487,141.53,0,General Retail and Wholesale,Grocery stores
31/01/2015,DCC - WITHERIDGE PRIM SCHOOL,TESCO STORES 5138,1.5,0,General Retail and Wholesale,Grocery stores
31/01/2015,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,77.92,0,General Retail and Wholesale,Grocery stores
1/2/2015,DCC ST HORRABRIDGE-C 0514361,TESCO-STORES-6106,9,0,General Retail and Wholesale,Grocery stores
1/2/2015,DCC-RATCLIFFE SCH-C- 0503860,"Amazon Svcs Europe,SAR",9.59,0,Books and Periodicals,Book stores
1/2/2015,DCC ST HORRABRIDGE-C 0514361,TESCO-STORES-6106,30.64,0,General Retail and Wholesale,Grocery stores
1/2/2015,DCC WILLAND SCH-C 0509473,Amazon UK Retail,79.99,0,Mail Order / Direct Selling,Direct sales companies
2/2/2015,DEVON COUNTY COUNCIL- MARLAND,PAYPAL EXCESSRETAI,2.7,0,General Retail and Wholesale,Discount stores
2/2/2015,DEVON COUNTY COUNCIL- MARLAND,PAYPAL HKCTONE,5.32,0,General Retail and Wholesale,Misc. clothing & accessory shops
2/2/2015,DEVON COUNTY COUNCIL- MARLAND,PAYPAL EUROPEANSTO,6.99,0,General Retail and Wholesale,Discount stores
2/2/2015,D C C - BIDEFORD COLLEGE,"Amazon Svcs Europe,SAR",11.67,0,Books and Periodicals,Book stores
2/2/2015,D C C - BIDEFORD COLLEGE,WWW.MAPLIN.CO.UK,14.99,0,General Retail and Wholesale,Electronics shops
2/2/2015,DCC ST PETERS - C 0559305,"Amazon Svcs Europe,SAR",21.52,0,Books and Periodicals,Book stores
2/2/2015,DCC SOUTH MOLTON COMMUNITY COL,MYMEMORYLTD,29.85,0,General Retail and Wholesale,Electronics shops
2/2/2015,DCC - WITHERIDGE PRIM SCHOOL,ARGOS LTD,33.24,0,General Retail and Wholesale,Discount stores
2/2/2015,DCC KING EDWARD VI COMMUNITY C,WWW.OFFICEALLSORTS.CO.,36.28,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
2/2/2015,DCC KING EDWARD VI COMMUNITY C,PAYPAL VIAMEN LTD,40.8,0,Books and Periodicals,Book stores
2/2/2015,DCC CHARLTON LODGE C0554043,TESCO STORES 5138,42.55,0,General Retail and Wholesale,Grocery stores
2/2/2015,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO STORE 2083,56.54,0,General Retail and Wholesale,Grocery stores
2/2/2015,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,57.92,0,General Retail and Wholesale,Grocery stores
2/2/2015,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,97.49,0,General Retail and Wholesale,Grocery stores
2/2/2015,D C C - BIDEFORD COLLEGE,BGRP LTD,305.82,0,General Retail and Wholesale,Furniture & home furnishing
3/2/2015,DCC COCKWOOD P.SCH-0479007,REPLACEMENTKEYS.CO.UK,5.87,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
3/2/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Retail,7.99,0,Mail Order / Direct Selling,Direct sales companies
3/2/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Retail,10.41,0,Mail Order / Direct Selling,Direct sales companies
3/2/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Retail,11.37,0,Mail Order / Direct Selling,Direct sales companies
3/2/2015,DCC - WITHERIDGE PRIM SCHOOL,TESCO STORES 5930,12.74,0,General Retail and Wholesale,Grocery stores
3/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",19.31,0,Books and Periodicals,Book stores
3/2/2015,DCC - ST ANDREWS PRI 0467693,Amazon UK Retail,26.98,0,Mail Order / Direct Selling,Direct sales companies
3/2/2015,DCC STOKE CANON PRI 0478811,DUNSTANS OF HEAVITREE,30.99,0,Estate and Garden Services,Florists
3/2/2015,DCC WHITCHURCH - C 0559309,WM MORRISONS,46.25,0,General Retail and Wholesale,Grocery stores
3/2/2015,DCC HATHERLEIGH PS-C 0514362,LOCKERS & BENCH,55.68,0,Miscellaneous Industrial/Commercial Supplies,Misc commercial machines equipment
3/2/2015,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,66.56,0,General Retail and Wholesale,Grocery stores
3/2/2015,DCC - ST ANDREWS PRI 0467693,WWW.YELLOWMOON.ORG.UK,82,0,General Retail and Wholesale,Art & craft shops
3/2/2015,DCC - DAVEY COURT - C 0467695,TESCO STORE 2487,86.19,0,General Retail and Wholesale,Grocery stores
3/2/2015,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,98.69,0,General Retail and Wholesale,Grocery stores
3/2/2015,D C C WESTCROFT JUNIOR SCHOOL,PAYPAL MBRIGHTMORE,147.52,0,Miscellaneous Industrial/Commercial Supplies,Chemical products
3/2/2015,DCC BUCKLAND BREWER SCH,POST OFFICE COUNTER,155.6,0,Mail and Courier Services,Postal services
3/2/2015,DCC KING EDWARD VI COMMUNITY C,NST TRAVEL GROUP,1020,0,Travel - Air/Rail/Road,Travel agencies
4/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",2.35,0,Books and Periodicals,Book stores
4/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",2.81,0,Books and Periodicals,Book stores
4/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",2.91,0,Books and Periodicals,Book stores
4/2/2015,DCC - DAVEY COURT - C 0467695,TESCO DELIVERY SAVER2,3,0,Mail Order / Direct Selling,Continuous subscriptions
4/2/2015,D C C - BIDEFORD COLLEGE,"Amazon Svcs Europe,SAR",3.99,0,Books and Periodicals,Book stores
4/2/2015,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,4.16,0,Mail Order / Direct Selling,Direct sales companies
4/2/2015,D C C WESTCROFT JUNIOR SCHOOL,Amazon UK Retail,4.17,0,Mail Order / Direct Selling,Direct sales companies
4/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",4.36,0,Books and Periodicals,Book stores
4/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",5.56,0,Books and Periodicals,Book stores
4/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",5.84,0,Books and Periodicals,Book stores
4/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",6.02,0,Books and Periodicals,Book stores
4/2/2015,DCC - WITHERIDGE PRIM SCHOOL,SPAR LAPFORD CROSS,7,0,Automotive Fuel,Service stations
4/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",8.93,0,Books and Periodicals,Book stores
4/2/2015,DCC - ST ANDREWS PRI 0467693,"Amazon Svcs Europe,SAR",16.33,0,Books and Periodicals,Book stores
4/2/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,18.99,0,General Retail and Wholesale,Miscellaneous retail
4/2/2015,DCC COMM SERV'S DEVON-TIVERTON,Amazon UK Retail,34.8,0,Mail Order / Direct Selling,Direct sales companies
4/2/2015,D C C - BIDEFORD COLLEGE,WP-SCOACH ETICKET,41.5,0,Travel - Air/Rail/Road,"Buses, charter & tour"
4/2/2015,DCC - ST ANDREWS PRI 0467693,TESCO DIRECT,43,0,General Retail and Wholesale,Miscellaneous retail
4/2/2015,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO STORE 2083,46.65,0,General Retail and Wholesale,Grocery stores
4/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",50,0,Books and Periodicals,Book stores
4/2/2015,DCC CHARLTON LODGE C0554043,TESCO STORES 5138,58.49,0,General Retail and Wholesale,Grocery stores
4/2/2015,DCC-BASSETTS FARM PR 0487469,THE BOOK PEOPLE,95.16,0,Books and Periodicals,Book stores
4/2/2015,WEST EXE TECHNOLOGY COLLEGE,PAYPAL EDUSITES,95.94,0,Computer Equipment & Services,Computer software stores
4/2/2015,DCC ST PETERS - C 0559305,Amazon UK Retail,113.92,0,Mail Order / Direct Selling,Direct sales companies
4/2/2015,DEVON COUNTY COUNCIL- MARLAND,DEBT RECOVERY PLUS LTD,121.5,0,Professional Services,Misc. personal services
4/2/2015,D C C - BIDEFORD COLLEGE,XPRES,144,0,General Retail and Wholesale,Women's accessory and speciality shops
4/2/2015,D C C - BIDEFORD COLLEGE,Amazon UK Retail,178,0,Mail Order / Direct Selling,Direct sales companies
5/2/2015,DCC SOUTH MOLTON COMMUNITY COL,"Amazon Svcs Europe,SAR",2.81,0,Books and Periodicals,Book stores
5/2/2015,DCC SOUTH MOLTON COMMUNITY COL,"Amazon Svcs Europe,SAR",3.77,0,Books and Periodicals,Book stores
5/2/2015,DCC SOUTH MOLTON COMMUNITY COL,"Amazon Svcs Europe,SAR",5.62,0,Books and Periodicals,Book stores
5/2/2015,DCC WILLAND SCH-C 0509473,TESCO STORES 5663,6,0,General Retail and Wholesale,Grocery stores
5/2/2015,DCC ST PETERS - C 0559305,Amazon UK Retail,14.24,0,Mail Order / Direct Selling,Direct sales companies
5/2/2015,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Retail,17.53,0,Mail Order / Direct Selling,Direct sales companies
5/2/2015,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO STORE 2083,31.52,0,General Retail and Wholesale,Grocery stores
5/2/2015,DCC - ST ANDREWS PRI 0467693,"Amazon Svcs Europe,SAR",31.8,0,Books and Periodicals,Book stores
5/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",40.9,0,Books and Periodicals,Book stores
5/2/2015,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,48.42,0,General Retail and Wholesale,Grocery stores
5/2/2015,WEST EXE TECHNOLOGY COLLEGE,"Amazon Svcs Europe,SAR",55,0,Books and Periodicals,Book stores
5/2/2015,DEVON COUNTY COUNCIL- MARLAND,AVANGATE WONDERSHARE.C,59.2,0,Computer Equipment & Services,Computer software stores
5/2/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,139.51,0,General Retail and Wholesale,Miscellaneous retail
5/2/2015,DCC SOUTH MOLTON COMMUNITY COL,WWW.CARTRIDGEPEOPLE.CO,307.81,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
5/2/2015,WEST EXE TECHNOLOGY COLLEGE,IMAGO,332,0,Hotels and Accommodation,"Hotels, motels & resorts"
6/2/2015,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO STORE 2083,-2,0,General Retail and Wholesale,Grocery stores
6/2/2015,DCC SOUTH MOLTON COMMUNITY COL,"Amazon Svcs Europe,SAR",2.81,0,Books and Periodicals,Book stores
6/2/2015,DCC KING EDWARD VI COMMUNITY C,"Amazon Svcs Europe,SAR",2.85,0,Books and Periodicals,Book stores
6/2/2015,DCC SOUTH MOLTON COMMUNITY COL,"Amazon Svcs Europe,SAR",3.76,0,Books and Periodicals,Book stores
6/2/2015,DCC SOUTH MOLTON COMMUNITY COL,"Amazon Svcs Europe,SAR",3.91,0,Books and Periodicals,Book stores
6/2/2015,DCC - ST ANDREWS PRI 0467693,Amazon UK Retail,17,0,Mail Order / Direct Selling,Direct sales companies
6/2/2015,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,19.32,0,General Retail and Wholesale,Miscellaneous retail
6/2/2015,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Marketplace,19.72,0,General Retail and Wholesale,Miscellaneous retail
6/2/2015,DEVON COUNTY COUNCIL- MARLAND,WWW.RANSOMSPARES.CO.UK,20.65,0,Building Materials,Electrical parts & equipment
6/2/2015,DCC SOUTH MOLTON COMMUNITY COL,ANGELA INST,21.56,0,General Retail and Wholesale,Music stores & instruments
