Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
27/04/2016,DCC COAVER CLUB-C0606311,ITUNES.COM/BILL,12.99,0,General Retail and Wholesale,Record shops
27/04/2016,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,16.74,0,Books and Periodicals,Book stores
27/04/2016,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,7.41,0,Books and Periodicals,Book stores
27/04/2016,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,22.37,0,General Retail and Wholesale,Miscellaneous retail
27/04/2016,DCC WHITCHURCH - C 0559309,Amazon UK Retail,7.98,0,Mail Order / Direct Selling,Direct sales companies
27/04/2016,DCC WILLAND SCH-C 0509473,Amazon UK Retail,91.79,0,Mail Order / Direct Selling,Direct sales companies
27/04/2016,DCC-BASSETTS FARM PR 0487469,Amazon UK Marketplace,5.26,0,Books and Periodicals,Book stores
27/04/2016,DCC-RATCLIFFE SCH-C- 0503860,"Amazon Svcs Europe,SAR",37.49,0,Books and Periodicals,Book stores
27/04/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,6.58,0,Books and Periodicals,Book stores
27/04/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,36.92,0,General Retail and Wholesale,Miscellaneous retail
27/04/2016,DCC-RATCLIFFE SCH-C- 0503860,IMPELLUS LIMITED,373.74,0,Training and Educational,Schools
27/04/2016,DCC-RATCLIFFE SCH-C- 0503860,BRITTANY FERRIES,258,0,Travel - Air/Rail/Road,Local commuter transport
27/04/2016,DCC-RATCLIFFE SCH-C- 0503860,BRITTANY FERRIES,458,0,Travel - Air/Rail/Road,Local commuter transport
27/04/2016,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Marketplace,39.14,0,General Retail and Wholesale,Miscellaneous retail
28/04/2016,DCC - BAMPTON PRIM - C 0575599,SKR one-training.org.uk,36,0,Professional Services,Professional services
28/04/2016,DCC COURT OF PROTECT-C 0509893,TERRY DART,319.99,0,General Retail and Wholesale,Household appliance stores
28/04/2016,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,-0.69,0,General Retail and Wholesale,Grocery stores
28/04/2016,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,102.51,0,General Retail and Wholesale,Grocery stores
28/04/2016,DCC SOUTH MOLTON COMMUNITY COL,WWW.GEAR4MUSIC.COM,4.04,0,General Retail and Wholesale,Music stores & instruments
28/04/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,173.16,0,General Retail and Wholesale,Miscellaneous retail
28/04/2016,DCC-BARLEY LANE SCH-C0611313,WWW.CONSTRUCTIONHELPL,33.1,0,Training and Educational,Colleges & universities
28/04/2016,DCC-BASSETTS FARM PR 0487469,BEAUTY EXPRESS,3.58,0,General Retail and Wholesale,Hairdresser and beauty shops
28/04/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,4.84,0,Books and Periodicals,Book stores
28/04/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,8.27,0,Books and Periodicals,Book stores
28/04/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,54.74,0,Books and Periodicals,Book stores
29/04/2016,DCC EAST DEVON LEARN DISB SERV,Amazon UK Marketplace,12.89,0,Books and Periodicals,Book stores
29/04/2016,DCC KING EDWARD VI COMMUNITY C,ASIAPAY LAPTOP-PARTS,522.92,0,General Retail and Wholesale,Electronics shops
29/04/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,22.67,0,General Retail and Wholesale,Grocery stores
29/04/2016,DCC STOKE CANON PRI 0478811,TWINKL LTD,69.99,0,Clubs/Associations/Organisations,Membership organisations
29/04/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,34.08,0,General Retail and Wholesale,Miscellaneous retail
29/04/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Retail,34.05,0,Mail Order / Direct Selling,Direct sales companies
29/04/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Retail,14.42,0,Mail Order / Direct Selling,Direct sales companies
29/04/2016,DCC-SOUTH MOLTON INF-C0595442,NDDC,15.23,0,Statutory Bodies,Government services
29/04/2016,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Retail,27.27,0,Mail Order / Direct Selling,Direct sales companies
30/04/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,67.48,0,General Retail and Wholesale,Miscellaneous retail
02/05/2016,DCC - LANDSCORE PRIMARY SCH,Amazon Digital Dwnlds,3.79,0,General Retail and Wholesale,Record shops
02/05/2016,DECOY PRIMARY-CP0636389GBP,BOOKER LIMITED NEWTON ABB,57.67,0,Catering and Catering Supplies,Caterers
02/05/2016,DECOY PRIMARY-CP0636389GBP,AUSTINS DEPARTMENT STORE,19.99,0,General Retail and Wholesale,Department stores
02/05/2016,DECOY PRIMARY-CP0636389GBP,BOWKETTS,96.74,0,General Retail and Wholesale,Grocery stores
02/05/2016,DECOY PRIMARY-CP0636389GBP,TESCO STORE 2920,11.09,0,General Retail and Wholesale,Grocery stores
03/05/2016,DCC - WITHERIDGE PRIM SCHOOL,TESCO STORES 5930,10.96,0,General Retail and Wholesale,Grocery stores
03/05/2016,DCC COCKWOOD P.SCH-0479007,WWW.AUCTIONPAX.CO.UK,16.52,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
03/05/2016,DCC COURT OF PROTECT-C 0509893,HOLIDAYRISK.COM,25.75,0,Financial Services,"Insurance sales, underwritering, premiums"
03/05/2016,DCC KING EDWARD VI COMMUNITY C,EXPRESS MATTING SE,93.59,0,General Retail and Wholesale,Floor covering stores
03/05/2016,DCC WHITCHURCH - C 0559309,TESCO STORE 3031,31.31,0,General Retail and Wholesale,Grocery stores
03/05/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,42.92,0,General Retail and Wholesale,Grocery stores
03/05/2016,DCC-BASSETTS FARM PR 0487469,DAFF-O-DIL'S,30,0,Estate and Garden Services,Florists
03/05/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,161.23,0,General Retail and Wholesale,Grocery stores
03/05/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,8.28,0,General Retail and Wholesale,Miscellaneous retail
03/05/2016,DECOY PRIMARY-CP0636389GBP,Amazon UK Marketplace,16.98,0,General Retail and Wholesale,Miscellaneous retail
03/05/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,124.67,0,General Retail and Wholesale,Grocery stores
03/05/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO DELIVERY SAVER2,6,0,Mail Order / Direct Selling,Continuous subscriptions
03/05/2016,WEST EXE TECHNOLOGY COLLEGE,WWW ESPARES CO UK,154,0,Building Materials,Electrical parts & equipment
03/05/2016,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Retail,63.69,0,Mail Order / Direct Selling,Direct sales companies
04/05/2016,DCC - BAMPTON PRIM - C 0575599,Amazon UK Marketplace,4.69,0,General Retail and Wholesale,Miscellaneous retail
04/05/2016,DCC COCKWOOD P.SCH-0479007,Amazon UK Marketplace,12.98,0,Books and Periodicals,Book stores
04/05/2016,DCC COCKWOOD P.SCH-0479007,Amazon UK Marketplace,47.98,0,General Retail and Wholesale,Miscellaneous retail
04/05/2016,DCC COCKWOOD P.SCH-0479007,Amazon UK Retail,11.3,0,Mail Order / Direct Selling,Direct sales companies
04/05/2016,DCC COURT OF PROTECT-C 0509893,HOLIDAYRISK.COM,43.45,0,Financial Services,"Insurance sales, underwritering, premiums"
04/05/2016,DCC COURT OF PROTECT-C 0509893,GRO HM PASSPORT OFFICE,9.25,0,Statutory Bodies,Government services
04/05/2016,DCC COURT OF PROTECT-C 0509893,GRO HM PASSPORT OFFICE,-9.25,0,Statutory Bodies,Government services
04/05/2016,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,93.47,0,General Retail and Wholesale,Grocery stores
04/05/2016,DCC HATHERLEIGH PS-C 0514362,Amazon UK Marketplace,12.5,0,General Retail and Wholesale,Miscellaneous retail
04/05/2016,DCC KING EDWARD VI COMMUNITY C,WWW.RIBBONWORKS.CO.UK,223.2,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
04/05/2016,DCC SOUTH MOLTON COMMUNITY COL,BOOKDEPOSITORY.COM,265.89,0,Books and Periodicals,Book stores
04/05/2016,DCC SOUTH MOLTON COMMUNITY COL,TRAINLINE,122.5,0,Travel - Air/Rail/Road,Passenger railways
04/05/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,22.32,0,General Retail and Wholesale,Miscellaneous retail
04/05/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,20.98,0,General Retail and Wholesale,Miscellaneous retail
04/05/2016,DCC-ATKINSON UNIT-CP0630370GBP,Amazon UK Marketplace,27.47,0,General Retail and Wholesale,Miscellaneous retail
04/05/2016,DCC-BARLEY LANE SCH-C0611313,WWW.POSTOFFICE.CO.UK,10,0,Mail and Courier Services,Postal services
04/05/2016,DCC-BARLEY LANE SCH-C0611313,WWW.POSTOFFICE.CO.UK,20,0,Mail and Courier Services,Postal services
04/05/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,6.53,0,General Retail and Wholesale,Miscellaneous retail
05/05/2016,DCC - WITHERIDGE PRIM SCHOOL,TESCO CLOTHING UK,22.5,0,General Retail and Wholesale,Family clothing shops
05/05/2016,DCC COCKWOOD P.SCH-0479007,Amazon UK Marketplace,11.74,0,Books and Periodicals,Book stores
05/05/2016,DCC COCKWOOD P.SCH-0479007,Amazon UK Retail,7.54,0,Mail Order / Direct Selling,Direct sales companies
05/05/2016,DCC COCKWOOD P.SCH-0479007,Amazon UK Retail,9.98,0,Mail Order / Direct Selling,Direct sales companies
05/05/2016,DCC COMM SERV'S DEVON-TIVERTON,CITY ELECTRICAL FA,54,0,Building Materials,Timber & building supplies
05/05/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,139.99,0,General Retail and Wholesale,Miscellaneous retail
05/05/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,199.99,0,General Retail and Wholesale,Miscellaneous retail
05/05/2016,DCC PARK SCHOOL-CP0629582GBP,WWDP LTD,95.45,0,Leisure Activities,Bowling alleys
05/05/2016,DCC SOUTH MOLTON COMMUNITY COL,RAPID ELECTRONICS,20.39,0,General Retail and Wholesale,Electronics shops
05/05/2016,DCC SOUTH MOLTON COMMUNITY COL,PAYPAL UNITEDLEARN,6.78,0,Training and Educational,Schools
05/05/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO STORES-2083,4,0,General Retail and Wholesale,Grocery stores
05/05/2016,DCC TOTNES FULLFILLING LIVES S,Amazon UK Marketplace,12.95,0,General Retail and Wholesale,Miscellaneous retail
05/05/2016,DCC WEST HILL PRIMARY SCHOOL,MIDLAND PLASTICS,87.9,0,General Retail and Wholesale,Home supply warehouse stores
05/05/2016,DCC-BARLEY LANE SCH-C0611313,EXETER CITY COUNCI,48,0,Statutory Bodies,Government services
05/05/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,5,0,General Retail and Wholesale,Grocery stores
05/05/2016,DCC-RATCLIFFE SCH-C- 0503860,SCREWFIX DIRECT,613.66,0,Building Materials,Timber & building supplies
05/05/2016,DCC-RATCLIFFE SCH-C- 0503860,SCREWFIX DIRECT,-6.99,0,Building Materials,Timber & building supplies
05/05/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Marketplace,22.74,0,General Retail and Wholesale,Miscellaneous retail
05/05/2016,DEVON COUNTY COUNCIL- MARLAND,Amazon UK Marketplace,166,0,Books and Periodicals,Book stores
05/05/2016,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Marketplace,93.59,0,General Retail and Wholesale,Miscellaneous retail
05/05/2016,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Retail,21.03,0,Mail Order / Direct Selling,Direct sales companies
06/05/2016,D C C WESTCROFT JUNIOR SCHOOL,BLOOMS,31.5,0,Estate and Garden Services,Florists
06/05/2016,DCC HATHERLEIGH PS-C 0514362,Amazon UK Marketplace,16.73,0,General Retail and Wholesale,Miscellaneous retail
06/05/2016,DCC HATHERLEIGH PS-C 0514362,Amazon UK Marketplace,3.5,0,General Retail and Wholesale,Miscellaneous retail
06/05/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,25.95,0,General Retail and Wholesale,Miscellaneous retail
06/05/2016,DCC SOUTH MOLTON COMMUNITY COL,HOTELS COM129492568677,233.09,0,Travel - Air/Rail/Road,Travel agencies
06/05/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORE 3031,13.31,0,General Retail and Wholesale,Grocery stores
06/05/2016,DCC STOKE CANON PRI 0478811,WWW.PIRONGS.CO.UK,57.9,0,Books and Periodicals,"Books, periodicals & newspapers"
06/05/2016,DCC STOKE CANON PRI 0478811,Amazon UK Marketplace,17.64,0,General Retail and Wholesale,Miscellaneous retail
06/05/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,39.98,0,General Retail and Wholesale,Grocery stores
06/05/2016,DCC WILLAND SCH-C 0509473,OLD WELL GARDEN CT,50.27,0,Estate and Garden Services,Lawn & garden supply/nursery
06/05/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,64.46,0,General Retail and Wholesale,Grocery stores
06/05/2016,DCC WILLAND SCH-C 0509473,Amazon UK Retail,52.62,0,Mail Order / Direct Selling,Direct sales companies
06/05/2016,DCC-BARLEY LANE SCH-C0611313,WWW.DEVONCOUNTYSHOW.CO,63,0,Leisure Activities,Theatres and ticket agencies
06/05/2016,DCC-RATCLIFFE SCH-C- 0503860,Amazon UK Retail,6.99,0,Mail Order / Direct Selling,Direct sales companies
06/05/2016,WEST EXE TECHNOLOGY COLLEGE,Amazon UK Marketplace,7.5,0,General Retail and Wholesale,Miscellaneous retail
07/05/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,HOME BARGAINS,3.47,0,General Retail and Wholesale,Hardware stores
08/05/2016,DECOY PRIMARY-CP0636389GBP,ASDA STORES LTD 5762,19,0,General Retail and Wholesale,Grocery stores
08/05/2016,DECOY PRIMARY-CP0636389GBP,TESCO STORE 2920,8.73,0,General Retail and Wholesale,Grocery stores
08/05/2016,DECOY PRIMARY-CP0636389GBP,TESCO STORE 2920,11.34,0,General Retail and Wholesale,Grocery stores
08/05/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,43.32,0,General Retail and Wholesale,Grocery stores
09/05/2016,DCC - WITHERIDGE PRIM SCHOOL,TESCO STORES 5930,16.72,0,General Retail and Wholesale,Grocery stores
09/05/2016,DCC KING EDWARD VI COMMUNITY C,ORANGE (A/PM/01),97.22,0,Telecommunication Services,Phone services
09/05/2016,DCC KING EDWARD VI COMMUNITY C,ORANGE (A/PM/01),304.62,0,Telecommunication Services,Phone services
09/05/2016,DCC SOUTH MOLTON COMMUNITY COL,BOOKDEPOSITORY.COM,10.24,0,Books and Periodicals,Book stores
09/05/2016,DCC-BARLEY LANE SCH-C0611313,CO-OP GROUP 380017,12.8,0,General Retail and Wholesale,Grocery stores
09/05/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,95.67,0,General Retail and Wholesale,Grocery stores
09/05/2016,DCC-RATCLIFFE SCH-C- 0503860,WWW.ONEDIRECT.CO.UK,149.99,0,Telecommunication Services,Phone equipment & sales
09/05/2016,DECOY PRIMARY-CP0636389GBP,BOOKER LIMITED NEWTON ABB,60.7,0,Catering and Catering Supplies,Caterers
09/05/2016,DECOY PRIMARY-CP0636389GBP,TESCO STORE 2920,59.37,0,General Retail and Wholesale,Grocery stores
09/05/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,155.13,0,General Retail and Wholesale,Grocery stores
09/05/2016,WEST EXE TECHNOLOGY COLLEGE,PAYPAL EVALOUDE,39.8,0,General Retail and Wholesale,Children/infants shops
09/05/2016,WEST EXE TECHNOLOGY COLLEGE,PAYPAL WLCOLLERLTD,30.16,0,General Retail and Wholesale,Antique shops
10/05/2016,DCC COCKWOOD P.SCH-0479007,Amazon UK Marketplace,29.99,0,General Retail and Wholesale,Miscellaneous retail
10/05/2016,DCC HATHERLEIGH PS-C 0514362,Amazon UK Marketplace,29.1,0,General Retail and Wholesale,Miscellaneous retail
10/05/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,13.99,0,General Retail and Wholesale,Miscellaneous retail
10/05/2016,DCC SOUTH MOLTON COMMUNITY COL,PARCELFORCE WORLDWIDE,10.79,0,Freight and Storage,"Haulage, removals & delivery"
10/05/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Marketplace,7.3,0,General Retail and Wholesale,Miscellaneous retail
10/05/2016,DCC WHITCHURCH - C 0559309,EDGY PRODUCTIONS LTD,56.4,0,Books and Periodicals,Book stores
10/05/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,27.14,0,General Retail and Wholesale,Grocery stores
10/05/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,44.6,0,General Retail and Wholesale,Grocery stores
10/05/2016,DCC WILLAND SCH-C 0509473,Amazon UK Retail,9.95,0,Mail Order / Direct Selling,Direct sales companies
10/05/2016,DCC-BARLEY LANE SCH-C0611313,WWW.DEVONCOUNTYSHOW.CO,101.5,0,Leisure Activities,Theatres and ticket agencies
10/05/2016,DEVON COUNTY COUNCIL- MARLAND,NATIONAL TRUST MEM,42,0,Clubs/Associations/Organisations,Charitable organisations
11/05/2016,D C C WESTCROFT JUNIOR SCHOOL,WWW.SHOP.BABCOCK-E,94.8,0,Training and Educational,Colleges & universities
11/05/2016,DCC COAVER CLUB-C0606311,Amazon UK Marketplace,21.67,0,General Retail and Wholesale,Miscellaneous retail
11/05/2016,DCC EAST DEVON LEARN DISB SERV,TESCO-STORES 6457,45.5,0,General Retail and Wholesale,Grocery stores
11/05/2016,DCC LEASE DAY CENTRE,MARTIN MCCOLL'S,25,0,Catering and Catering Supplies,Misc Food stores
11/05/2016,DCC LEASE DAY CENTRE,LIDL UK,18.57,0,General Retail and Wholesale,Grocery stores
11/05/2016,DCC SOUTH MOLTON COMMUNITY COL,PARCELFORCE WORLDWIDE,10.79,0,Freight and Storage,"Haulage, removals & delivery"
11/05/2016,DCC SOUTH MOLTON COMMUNITY COL,WWW.SAFELINCS.CO.UK,27.19,0,Miscellaneous Industrial/Commercial Supplies,Misc Durable goods
11/05/2016,DCC -SOUTH TAWTON PRIM SCHOOL,WWW.MUSICLINE-LTD.COM,107,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
11/05/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,VALUE HOUSE STORES LTD,5.55,0,General Retail and Wholesale,Grocery stores
11/05/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,B & M RETAIL,62.18,0,General Retail and Wholesale,Discount stores
11/05/2016,DCC TOTNES FULLFILLING LIVES S,CURRYS ONLINE,99.98,0,General Retail and Wholesale,Electronics shops
11/05/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO STORES 6269,45.88,0,General Retail and Wholesale,Grocery stores
12/05/2016,DCC - LANDSCORE PRIMARY SCH,ARGOS RETAIL GROUP,319.92,0,General Retail and Wholesale,Discount stores
12/05/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,107.18,0,Books and Periodicals,Book stores
12/05/2016,DCC KING EDWARD VI COMMUNITY C,PASS PORTABLE APPLIAN,19.13,0,General Retail and Wholesale,Miscellaneous retail
12/05/2016,DCC KING EDWARD VI COMMUNITY C,POST OFFICE COUNTER,12.98,0,Mail and Courier Services,Postal services
12/05/2016,DCC KING EDWARD VI COMMUNITY C,WWW.NEOPOST.CO.UK,1053.66,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies
12/05/2016,DCC KING EDWARD VI COMMUNITY C,WWW.NEOPOST.CO.UK,0,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies
12/05/2016,DCC KING EDWARD VI COMMUNITY C,TMB SL,349.3,0,Travel - Air/Rail/Road,Local commuter transport
12/05/2016,DCC MOLLY OWEN COMTY RESOURCE,CURRYS ONLINE,99.98,0,General Retail and Wholesale,Electronics shops
12/05/2016,DCC SOUTH MOLTON COMMUNITY COL,PARCELFORCE WORLDWIDE,11.99,0,Freight and Storage,"Haulage, removals & delivery"
12/05/2016,DCC SOUTH MOLTON COMMUNITY COL,PARCELFORCE WORLDWIDE,11.99,0,Freight and Storage,"Haulage, removals & delivery"
12/05/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,53.31,0,General Retail and Wholesale,Grocery stores
12/05/2016,DEVON COUNTY COUNCIL- MARLAND,RS COMPONENTS,21.06,0,Building Materials,Electrical parts & equipment
12/05/2016,DEVON COUNTY COUNCIL- MARLAND,TESCO DIRECT,279,0,General Retail and Wholesale,Miscellaneous retail
13/05/2016,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,99.74,0,General Retail and Wholesale,Grocery stores
13/05/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Marketplace,89.91,0,General Retail and Wholesale,Miscellaneous retail
13/05/2016,DCC KING EDWARD VI COMMUNITY C,POST OFFICE COUNTER,76.76,0,Mail and Courier Services,Postal services
13/05/2016,DCC KING EDWARD VI COMMUNITY C,Amazon UK Retail,24.2,0,Mail Order / Direct Selling,Direct sales companies
13/05/2016,DCC SOUTH MOLTON COMMUNITY COL,PARCELFORCE WORLDWIDE,23.14,0,Freight and Storage,"Haulage, removals & delivery"
