Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
23/07/2019,DCC - HILLCREST-CP0769859GBP,TESCO PFS 4169,59.99,0.00,Automotive Fuel,Service stations
23/07/2019,DCC - HILLCREST-CP0769859GBP,ALDI 22 780,6.24,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC - HILLCREST-CP0769859GBP,ARGOS LTD,40.98,0.00,General Retail and Wholesale,Discount stores
23/07/2019,DCC - ST ANDREWS-CP0687779GBP,AMAZON.CO.UK MH3HN0AD4 AM,24.18,0.00,General Retail and Wholesale,Miscellaneous retail
23/07/2019,DCC - STOKEINTEIG-CP0732477GBP,POST OFFICE COUNTER,2.26,0.00,Mail and Courier Services,Postal services
23/07/2019,DCC  STOKENHAM PR-CP0689085GBP,AMZNMktplace,5.79,0.00,General Retail and Wholesale,Miscellaneous retail
23/07/2019,DCC - TOTNES DIST-CP0666223GBP,ARGOS RETAIL GROUP,279.00,0.00,General Retail and Wholesale,Discount stores
23/07/2019,DCC - TOTNES DIST-CP0666223GBP,ARGOS RETAIL GROUP,-85.97,0.00,General Retail and Wholesale,Discount stores
23/07/2019,DCC - TOTNES DIST-CP0666223GBP,AIRSORTED,656.00,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
23/07/2019,DCC - TOTNES DIST-CP0666223GBP,FLYBE.COM   MEWVNT,214.13,0.00,Travel - Air/Rail/Road,"Airlines, air carriers"
23/07/2019,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,10.85,0.00,Travel - Air/Rail/Road,Passenger railways
23/07/2019,DCC AONB-CP0698262GBP,IWM,15.00,0.00,Leisure Activities,Misc. recreational services
23/07/2019,DCC BEACON PRIM-CP0677493GBP,AIRSERVER,89.91,0.00,Computer Equipment & Services,"Computers, peripherals & software"
23/07/2019,DCC DARTINGTON PR-CP0685971GBP,POST OFFICE COUNTER,2.49,0.00,Mail and Courier Services,Postal services
23/07/2019,DCC EXETER CHILD-CP0670651GBP,TRAVELODGE GB0000,100.00,0.00,Hotels and Accommodation,Travelodge
23/07/2019,DCC EXETER CHILD-CP0714942GBP,WWW.DEVON.GOV.UK,20.00,0.00,Training and Educational,Colleges & universities
23/07/2019,DCC FREMINGTON-CP0715042GBP,ASDA  STORES 4399,7.50,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC GEORGEHAM PRI-CP0686144GBP,TESCO STORES 6269,15.00,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC GEORGEHAM PRI-CP0686144GBP,TIMPSON LTD,10.00,0.00,General Retail and Wholesale,Shoe repairs
23/07/2019,DCC GREENFIELDS-CP0697772GBP,SOUTH MOLTON SERVICES,30.82,0.00,Automotive Fuel,Service stations
23/07/2019,DCC GREENFIELDS-CP0697772GBP,CO-OP GROUP 380629,20.99,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA GROCERIES ONLINE,42.09,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA GROCERIES ONLINE,-0.46,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC LAMPARD SC-CP0682503GBP,AMZ Classic Home Store,-41.97,0.00,General Retail and Wholesale,Miscellaneous retail
23/07/2019,DCC LAMPARD SC-CP0682503GBP,TESCO STORE 2083,4.50,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC SOUTH MOLTON COMMUNITY COL,COLLINS LEARNING,72.95,0.00,Books and Periodicals,"Books, periodicals & newspapers"
23/07/2019,DCC SOUTH MOLTON COMMUNITY COL,XL DISPLAYS LTD,182.40,0.00,Miscellaneous Industrial/Commercial Supplies,Misc Durable goods
23/07/2019,DCC TAVISTOCK-CP0685672GBP,SCREWFIX DIRECT,117.96,0.00,General Retail and Wholesale,Home supply warehouse stores
23/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,PREMIER INN44011920,168.50,0.00,Hotels and Accommodation,Premier Inn
23/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,PREMIER INN44019130,167.00,0.00,Hotels and Accommodation,Premier Inn
23/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,HIGHSTREETVOUCHERS,100.00,0.00,Leisure Activities,"Civic, social & fraternal associations"
23/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,TRAINLINE,11.85,0.00,Travel - Air/Rail/Road,Passenger railways
23/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,TRAINLINE,-8.50,0.00,Travel - Air/Rail/Road,Passenger railways
23/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,FLYBE       LMQY7F,138.71,0.00,Travel - Air/Rail/Road,"Airlines, air carriers"
23/07/2019,DCC TIVERTON HIGH-CP0686203GBP,WWW.DELIGHTFULBOUQUETS.C,14.38,0.00,Estate and Garden Services,Florist supplies & nursery stock
23/07/2019,DCC-APPLEDORE PRI-CP0693356GBP,SCREWFIX DIRECT,166.72,0.00,General Retail and Wholesale,Home supply warehouse stores
23/07/2019,DCC-CLYST HEATH-CP0687038GBP,SAINSBURYS S/MKTS,20.25,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC-CULM VALLEY F-CP0693265GBP,POST OFFICE COUNTER,5.74,0.00,Mail and Courier Services,Postal services
23/07/2019,DCC-ERMINGTON PRI-CP0687043GBP,Amazon.co.uk MH61C0AX4,79.00,0.00,Mail Order / Direct Selling,Direct sales companies
23/07/2019,DCC-NEW TREETOPS-CP0687057GBP,MIELE MOTO SHOP,37.49,0.00,General Retail and Wholesale,Household appliance stores
23/07/2019,DCC-NEW TREETOPS-CP0687057GBP,TESCO STORE 2487,55.70,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC-NEW TREETOPS-CP0687057GBP,TESCO STORE 2487,-1.05,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC-RFI TEIGNBR-CP0687793GBP,WWW.TEIGNBRIDGE.GOV.UK,660.00,0.00,Statutory Bodies,Government services
23/07/2019,DCC-SOUTH MOLTON INF-C0595442,TESCO STORES 5850,17.00,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC-SOUTHBROOK SC-CP0693353GBP,MAKRO SELF SERVICE EXETER,67.41,0.00,General Retail and Wholesale,Wholesale clubs
23/07/2019,DCC-SOUTHMEAD PRI-CP0752476GBP,WWW.SHEDSTORE.CO.UK,439.99,0.00,Building Materials,Timber & building supplies
23/07/2019,DCC-TRINITY PRIMA-CP0711159GBP,TESCO STORE 2487,30.25,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,DCC-TRINITY PRIMA-CP0711159GBP,TIMPSON,29.50,0.00,General Retail and Wholesale,Shoe repairs
23/07/2019,DEVON COUNTY COUNCIL- MARLAND,EE LIMITED,236.77,0.00,Telecommunication Services,Phone services
23/07/2019,EXE VALLEY FEDERA-CP0686094GBP,AMZNMktplace,6.95,0.00,General Retail and Wholesale,Miscellaneous retail
23/07/2019,EXE VALLEY FEDERA-CP0686094GBP,TESCO STORES 5930,87.01,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,EXE VALLEY FEDERA-CP0686094GBP,WM MORRISONS STORE,18.58,0.00,General Retail and Wholesale,Grocery stores
23/07/2019,EXE VALLEY FEDERA-CP0686094GBP,PAYPAL  WG PARSONS,3.99,0.00,Training and Educational,Primary & secondary school
23/07/2019,MILL WATER SCHOOL-CP0725840GBP,SQ  FONEFIX HONITON,110.00,0.00,Computer Equipment & Services,Computer maintenance & repair
24/07/2019,D C C WESTCROFT JUNIOR SCHOOL,AMAZON.CO.UK MH27T4ET4 AM,72.12,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,D C C WESTCROFT JUNIOR SCHOOL,AMAZON.CO.UK MH8EI6E14 AM,35.21,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,D C C WESTCROFT JUNIOR SCHOOL,Amazon.co.uk MH23T8EW4,29.97,0.00,Mail Order / Direct Selling,Direct sales companies
24/07/2019,DCC - AXE BEACON-CP0697835GBP,EGRESS SWITCH,86.40,0.00,Computer Equipment & Services,Computer software stores
24/07/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  JAY S AIM,314.01,0.00,Clubs/Associations/Organisations,Charitable organisations
24/07/2019,DCC - HILLCREST-CP0769859GBP,TESCO STORES 5663,118.06,0.00,General Retail and Wholesale,Grocery stores
24/07/2019,DCC - STOKEINTEIG-CP0732477GBP,QUALITY HAND CAR W,50.00,0.00,"Vehicles, Servicing and Spares",Auto servicing
24/07/2019,DCC - TOTNES DIST-CP0666223GBP,GEN REGISTER OFFICE,36.00,0.00,Statutory Bodies,Government services
24/07/2019,DCC - TOTNES DIST-CP0666223GBP,GEN REGISTER OFFICE,82.00,0.00,Statutory Bodies,Government services
24/07/2019,DCC - TOTNES DIST-CP0666223GBP,GEN REGISTER OFFICE,-11.00,0.00,Statutory Bodies,Government services
24/07/2019,DCC - TOTNES DIST-CP0666223GBP,GEN REGISTER OFFICE,-22.00,0.00,Statutory Bodies,Government services
24/07/2019,DCC - TOTNES DIST-CP0666223GBP,FLYBE       OLMTBQ,82.62,0.00,Travel - Air/Rail/Road,"Airlines, air carriers"
24/07/2019,DCC COAVER CLUB-C0606311,JS ONLINE GROCERY,87.00,0.00,General Retail and Wholesale,Grocery stores
24/07/2019,DCC DARTINGTON PR-CP0685971GBP,Amazon.co.uk MH7H10EB4,95.00,0.00,Mail Order / Direct Selling,Direct sales companies
24/07/2019,DCC EXETER CHILD-CP0670651GBP,GEN REGISTER OFFICE,25.00,0.00,Statutory Bodies,Government services
24/07/2019,DCC EXETER CHILD-CP0714942GBP,KENABLE LTD,10.51,0.00,Building Materials,Electrical parts & equipment
24/07/2019,DCC EXETER CHILD-CP0714942GBP,THE RANGE,19.98,0.00,General Retail and Wholesale,Department stores
24/07/2019,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,7.98,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,7.97,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,11.94,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC HAZELDOWN-CP0682508GBP,AMZNMktplace,10.00,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC HIGHWEEK PRIM-CP0685875GBP,WICKES BUILDING,72.95,0.00,Building Materials,Timber & building supplies
24/07/2019,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMktplace,2.80,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC HIGHWEEK PRIM-CP0685875GBP,Amazon.co.uk MH38M3EW4,11.48,0.00,Mail Order / Direct Selling,Direct sales companies
24/07/2019,DCC HIGHWEEK PRIM-CP0685875GBP,Amazon.co.uk MH40T1EF4,68.36,0.00,Mail Order / Direct Selling,Direct sales companies
24/07/2019,DCC HIGHWEEK PRIM-CP0685875GBP,Amazon.co.uk MH9X76ED4,9.44,0.00,Mail Order / Direct Selling,Direct sales companies
24/07/2019,DCC HONITON-CP0715049GBP,Klarna  redfrogstore c,779.95,0.00,General Retail and Wholesale,Sports & riding apparel shops
24/07/2019,DCC HONITON-CP0715049GBP,PAYPAL  YOUTHINMIND,25.03,0.00,Medical Supplies and Services,Medical & health services
24/07/2019,DCC LAMPARD SC-CP0682503GBP,TAW SERVICE STATION,75.06,0.00,Automotive Fuel,Service stations
24/07/2019,DCC LAMPARD SC-CP0682503GBP,TESCO STORE 2083,28.64,0.00,General Retail and Wholesale,Grocery stores
24/07/2019,DCC LAMPARD SC-CP0682503GBP,WWW.STA.CO.UK,48.00,0.00,Leisure Activities,Misc. recreational services
24/07/2019,DCC OTTERY ST MAR-CP0730864GBP,THE POST OFFICE,70.00,0.00,Mail and Courier Services,Postal services
24/07/2019,DCC OTTERY ST MAR-CP0730864GBP,PP CURIOUS OTTER BOOKS,50.00,0.00,Miscellaneous Industrial/Commercial Supplies,Chemical products
24/07/2019,DCC SOUTH MOLTON COMMUNITY COL,HIGHBULLEN HOTEL,75.00,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
24/07/2019,DCC TEIGNBRIDGE C-CP0686768GBP,NEWTON ABBOT LC,720.00,0.00,Leisure Activities,Sports clubs & promoters
24/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,TRAVELODGE GB0000,150.00,0.00,Hotels and Accommodation,Travelodge
24/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,TRAINLINE,13.35,0.00,Travel - Air/Rail/Road,Passenger railways
24/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,Trainline.com,23.95,0.00,Travel - Air/Rail/Road,Passenger railways
24/07/2019,DCC UNITED SCH-CP0691296GBP,SAINSBURYS PETROL,5.67,0.00,Automotive Fuel,Service stations
24/07/2019,DCC UPOTTERY PRI-CP0732474GBP,AMZNMktplace,17.17,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC WEST BERRY FE-CP0691442GBP,AMZNMktplace,4.68,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC-BARLEY LANE SCH-C0611313,WWW.PIZZAHUT.CO.UK,50.36,0.00,Restaurants and Bars,Fast food restaurants
24/07/2019,DCC-BARNES CHILDR-CP0770656GBP,TESCO STORES 5138,20.59,0.00,General Retail and Wholesale,Grocery stores
24/07/2019,DCC-BARNES CHILDR-CP0770656GBP,TESCO STORES 5138,7.00,0.00,General Retail and Wholesale,Grocery stores
24/07/2019,DCC-ERMINGTON PRI-CP0687043GBP,AMAZON.CO.UK MH60S8EY4 AM,34.42,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC-LIPTON PRIMAR-CP0687048GBP,SP   PRIMARY SCIENCE T,48.50,0.00,Computer Equipment & Services,Computer software stores
24/07/2019,DCC-LIPTON PRIMAR-CP0687048GBP,SP   PRIMARY SCIENCE T,14.50,0.00,Computer Equipment & Services,Computer software stores
24/07/2019,DCC-MEADOWPARK-CP0768810GBP,FE TICKETS/PASS,38.00,0.00,Statutory Bodies,Government services
24/07/2019,DCC-NEW TREETOPS-CP0687057GBP,AMZNMktplace,1.99,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC-SOUTHBROOK SC-CP0693353GBP,Amazon.co.uk MH2363EY4,10.00,0.00,Mail Order / Direct Selling,Direct sales companies
24/07/2019,DCC-STOKE HILL JU-CP0711150GBP,AMAZON.CO.UK MH3SZ8ER4 AM,14.73,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC-WELLAND HOUSE-CP0770668GBP,AMZNMktplace,10.99,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC-WELLAND HOUSE-CP0770668GBP,AMZNMktplace,10.99,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC-WELLAND HOUSE-CP0770668GBP,AMZNMktplace,10.99,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC-WELLAND HOUSE-CP0770668GBP,AMZNMKTPLACE AMAZON.CO.UK,10.99,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC-WELLAND HOUSE-CP0770668GBP,HOLLAND & BARRETT,4.79,0.00,General Retail and Wholesale,Miscellaneous retail
24/07/2019,DCC-WELLAND HOUSE-CP0770668GBP,WILKO RETAIL LIMIT,7.00,0.00,General Retail and Wholesale,Household appliance stores
24/07/2019,DCC-WELLAND HOUSE-CP0770668GBP,Amazon.co.uk MH27G0E34,37.39,0.00,Mail Order / Direct Selling,Direct sales companies
24/07/2019,DCC-WELLAND HOUSE-CP0770668GBP,GREEN LANES CAFE,5.08,0.00,Restaurants and Bars,Restaurants
24/07/2019,DCC-WELLAND HOUSE-CP0770668GBP,DISCLOSURE & BARRING,13.00,0.00,Statutory Bodies,Government services
24/07/2019,EXE VALLEY FEDERA-CP0686094GBP,ITUNES.COM/BILL,0.99,0.00,General Retail and Wholesale,Record shops
24/07/2019,EXE VALLEY FEDERA-CP0686094GBP,ITUNES.COM/BILL,2.99,0.00,General Retail and Wholesale,Record shops
24/07/2019,EXE VALLEY FEDERA-CP0686094GBP,TESCO STORES 5930,35.63,0.00,General Retail and Wholesale,Grocery stores
24/07/2019,EXE VALLEY FEDERA-CP0686094GBP,Amazon.co.uk MH65N00Z4,44.92,0.00,Mail Order / Direct Selling,Direct sales companies
24/07/2019,EXE VALLEY FEDERA-CP0686094GBP,Amazon.co.uk MH6ZR40W4,7.99,0.00,Mail Order / Direct Selling,Direct sales companies
25/07/2019,D C C WESTCROFT JUNIOR SCHOOL,Amazon.co.uk MH7TA70P4,39.96,0.00,Mail Order / Direct Selling,Direct sales companies
25/07/2019,D C C WESTCROFT JUNIOR SCHOOL,Amazon.co.uk MH8QR00L4,37.27,0.00,Mail Order / Direct Selling,Direct sales companies
25/07/2019,D C C WESTCROFT JUNIOR SCHOOL,Amazon.co.uk MH2QC20G4,9.76,0.00,Mail Order / Direct Selling,Direct sales companies
25/07/2019,DCC - HILLCREST-CP0769859GBP,ARGOS EXETER PINHO,19.98,0.00,General Retail and Wholesale,Discount stores
25/07/2019,DCC - HILLCREST-CP0769859GBP,ICELAND,13.37,0.00,General Retail and Wholesale,Grocery stores
25/07/2019,DCC - HILLCREST-CP0769859GBP,LIDL GB  EXETER,9.99,0.00,General Retail and Wholesale,Grocery stores
25/07/2019,DCC - HILLCREST-CP0769859GBP,SAINSBURYS S/MKTS,24.50,0.00,General Retail and Wholesale,Grocery stores
25/07/2019,DCC - STOKEINTEIG-CP0732477GBP,QUALITY HAND CAR W,50.00,0.00,"Vehicles, Servicing and Spares",Auto servicing
25/07/2019,DCC - TOTNES DIST-CP0666223GBP,Refurnish,386.00,0.00,General Retail and Wholesale,Furniture & home furnishing
25/07/2019,DCC - TOTNES DIST-CP0666223GBP,Hotel on Booking.com cosy,426.35,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
25/07/2019,DCC COURT OF PROTECT-C 0509893,AMZNMktplace,299.99,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC EXETER CHILD-CP0670651GBP,IBIS SWANSEA,60.00,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
25/07/2019,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,89.90,0.00,Travel - Air/Rail/Road,Passenger railways
25/07/2019,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,29.98,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC GT TORRINGTON-CP0715578GBP,PAYPAL  YIWUZHANGHO,9.76,0.00,General Retail and Wholesale,Department stores
25/07/2019,DCC INTERVENTION-CP0687923GBP,ONE STOP 0474,1.85,0.00,General Retail and Wholesale,Grocery stores
25/07/2019,DCC KINGSACRE PRI-CP0730877GBP,AMAZON.CO.UK MH1K400C4 AM,124.16,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC KINGSACRE PRI-CP0730877GBP,AMAZON.CO.UK MH43U10E4 AM,205.26,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC KINGSACRE PRI-CP0730877GBP,AMAZON.CO.UK MH8W77194 AM,108.64,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC LEARN DVN EXT-CP0707517GBP,AMZNMKTPLACE AMAZON.CO.UK,23.48,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,WWW.ARGOS.CO.UK,444.98,0.00,General Retail and Wholesale,Discount stores
25/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,Trainline.com,76.58,0.00,Travel - Air/Rail/Road,Passenger railways
25/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,Trainline.com,46.27,0.00,Travel - Air/Rail/Road,Passenger railways
25/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,Trainline.com,11.85,0.00,Travel - Air/Rail/Road,Passenger railways
25/07/2019,DCC TEIGNBRIDGE-CP0684146GBP,Trainline.com,23.34,0.00,Travel - Air/Rail/Road,Passenger railways
25/07/2019,DCC UNITED SCH-CP0691296GBP,EGRESS SWITCH,91.01,0.00,Computer Equipment & Services,Computer software stores
25/07/2019,DCC UNITED SCH-CP0691296GBP,TOUGHOOK,52.95,0.00,General Retail and Wholesale,Misc. general merchandise
25/07/2019,DCC UPOTTERY PRI-CP0732474GBP,PAYPAL  WIDGIT,24.00,0.00,Computer Equipment & Services,Computer software stores
25/07/2019,DCC WINLEIGH-CP0710264GBP,ALEXANDRA WEBSITE,79.18,0.00,Business Clothing and Footwear,Uniforms & commercial clothing
25/07/2019,DCC WINLEIGH-CP0710264GBP,ALEXANDRA WEBSITE,-79.18,0.00,Business Clothing and Footwear,Uniforms & commercial clothing
25/07/2019,DCC-APPLEDORE PRI-CP0693356GBP,SCREWFIX BARNSTAPLE,71.94,0.00,Building Materials,Timber & building supplies
25/07/2019,DCC-ATKINSON UNIT-CP0630370GBP,AMZNMktplace,15.99,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC-BASSETTS FARM PR 0487469,Amazon.co.uk MH0QD90V4,17.98,0.00,Mail Order / Direct Selling,Direct sales companies
25/07/2019,DCC-CLYST HEATH-CP0687038GBP,BROOKS BASICS,15.01,0.00,General Retail and Wholesale,Hardware stores
25/07/2019,DCC-DCS CHILDREN-CP0768819GBP,TOOLSTATION LTD,47.63,0.00,General Retail and Wholesale,Hardware stores
25/07/2019,DCC-EARLY HELP-CP0752620GBP,Amazon.co.uk MH9TB6074,33.77,0.00,Mail Order / Direct Selling,Direct sales companies
25/07/2019,DCC-KINGSBRIDGE D-CP0687064GBP,PAVILION PUBLISHING AN,62.20,0.00,Books and Periodicals,"Books, periodicals & newspapers"
25/07/2019,DCC-LIPTON PRIMAR-CP0687048GBP,AMZNMktplace,35.99,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC-LIPTON PRIMAR-CP0687048GBP,AMZNMktplace,45.00,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC-LIPTON PRIMAR-CP0687048GBP,AMZNMktplace,26.10,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC-NEW TREETOPS-CP0687057GBP,AMZNMktplace,11.79,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC-NEW TREETOPS-CP0687057GBP,AMZNMktplace,39.99,0.00,General Retail and Wholesale,Miscellaneous retail
25/07/2019,DCC-PENINSULA PEN-CP0687065GBP,GEN REGISTER OFFICE,14.00,0.00,Statutory Bodies,Government services
25/07/2019,DCC-SOUTHMEAD PRI-CP0752476GBP,PAYPAL  LOGICORPLTD,249.00,0.00,Building Materials,Electrical parts & equipment
25/07/2019,DCC-SOUTHMEAD PRI-CP0752476GBP,WWW.GEAR4MUSIC.COM,-87.44,0.00,General Retail and Wholesale,Music stores & instruments
25/07/2019,DCC-SOUTHMEAD PRI-CP0752476GBP,WOWCHER,38.48,0.00,Professional Services,Misc. personal services
25/07/2019,DCC-STOKE HILL JU-CP0711150GBP,O2,11.31,0.00,Telecommunication Services,Phone services
25/07/2019,DCC-WELLAND HOUSE-CP0770668GBP,ASDA STORES 4399,47.25,0.00,Automotive Fuel,Automated fuel dispensers
25/07/2019,DCC-WELLAND HOUSE-CP0770668GBP,ASDA  STORES 4399,14.64,0.00,General Retail and Wholesale,Grocery stores
25/07/2019,ELLEN TINKHAM SCH-CP0685619GBP,1&1 INTERNET LIMITED,1.20,0.00,Computer Equipment & Services,Computer network information services
25/07/2019,EXE VALLEY FEDERA-CP0686094GBP,TESCO STORES 5930,4.69,0.00,General Retail and Wholesale,Grocery stores
25/07/2019,EXE VALLEY FEDERA-CP0686094GBP,AMZNMktplace,7.86,0.00,General Retail and Wholesale,Miscellaneous retail
26/07/2019,D C C WESTCROFT JUNIOR SCHOOL,AMAZON.CO.UK MH7XO0194 AM,34.93,0.00,General Retail and Wholesale,Miscellaneous retail
26/07/2019,DCC - HILLCREST-CP0769859GBP,TESCO STORE 2679,3.00,0.00,General Retail and Wholesale,Grocery stores
26/07/2019,DCC - MARPOOL PRI-CP0722471GBP,AMZNMktplace,35.92,0.00,General Retail and Wholesale,Miscellaneous retail
26/07/2019,DCC - TOTNES DIST-CP0666223GBP,AIRSORTED,150.00,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
26/07/2019,DCC - TOTNES DIST-CP0666223GBP,GEN REGISTER OFFICE,38.00,0.00,Statutory Bodies,Government services
26/07/2019,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,10.25,0.00,Travel - Air/Rail/Road,Passenger railways
